frozenset({'2'}):17209
frozenset({'4'}):17320
frozenset({'0'}):15350
frozenset({'9'}):17387
frozenset({'8'}):17567
frozenset({'6'}):16892
frozenset({' '}):18564
frozenset({'3'}):17102
frozenset({'5'}):17329
frozenset({'1'}):17086
frozenset({'7'}):17488
frozenset({'1', '6'}):15762
frozenset({' ', '7'}):17488
frozenset({'7', '3'}):16225
frozenset({'8', '3'}):16267
frozenset({'4', '8'}):16462
frozenset({'5', '2'}):16164
frozenset({' ', '2'}):17209
frozenset({'4', '6'}):15881
frozenset({'0', '9'}):14527
frozenset({'5', '3'}):16107
frozenset({'7', '9'}):16427
frozenset({'4', '5'}):16250
frozenset({'4', '3'}):16127
frozenset({' ', '8'}):17567
frozenset({'6', '2'}):15818
frozenset({'4', '2'}):16120
frozenset({'8', '6'}):16107
frozenset({'1', '3'}):15861
frozenset({' ', '5'}):17329
frozenset({'1', '9'}):16149
frozenset({' ', '3'}):17102
frozenset({'4', ' '}):17320
frozenset({'1', '2'}):15976
frozenset({'5', '8'}):16507
frozenset({'3', '2'}):16013
frozenset({'0', '5'}):14508
frozenset({'7', '6'}):16045
frozenset({' ', '1'}):17086
frozenset({'5', '7'}):16420
frozenset({' ', '9'}):17387
frozenset({'9', '3'}):16080
frozenset({'0', '7'}):14576
frozenset({'4', '0'}):14496
frozenset({'5', '9'}):16308
frozenset({'7', '8'}):16616
frozenset({'0', '8'}):14619
frozenset({'9', '8'}):16503
frozenset({'0', '2'}):14354
frozenset({'1', '7'}):16186
frozenset({'4', '1'}):16106
frozenset({'8', '2'}):16404
frozenset({'4', '9'}):16287
frozenset({'0', '6'}):14101
frozenset({'0', ' '}):15350
frozenset({'5', '1'}):16079
frozenset({'4', '7'}):16425
frozenset({'9', '2'}):16266
frozenset({'1', '8'}):16249
frozenset({'7', '2'}):16290
frozenset({' ', '6'}):16892
frozenset({'3', '6'}):15668
frozenset({'0', '1'}):14267
frozenset({'9', '6'}):15946
frozenset({'0', '3'}):14340
frozenset({'5', '6'}):15840
frozenset({'6', '9', '2'}):15047
frozenset({'5', '6', '2'}):14882
frozenset({'7', '2', '3'}):15245
frozenset({'0', '5', '8'}):13906
frozenset({' ', '7', '8'}):16616
frozenset({'4', '1', '6'}):14917
frozenset({'7', '8', '2'}):15575
frozenset({'0', '7', '9'}):13830
frozenset({'4', ' ', '9'}):16287
frozenset({'1', '8', '3'}):15137
frozenset({'5', '9', '8'}):15569
frozenset({'0', '6', '2'}):13289
frozenset({'0', '4', '7'}):13824
frozenset({'4', '5', '0'}):13762
frozenset({'0', '4', '9'}):13752
frozenset({'6', '8', '3'}):14996
frozenset({'4', ' ', '2'}):16120
frozenset({' ', '6', '2'}):15818
frozenset({'0', '1', '2'}):13428
frozenset({'5', '8', '2'}):15488
frozenset({'4', '1', '7'}):15330
frozenset({' ', '8', '6'}):16107
frozenset({'3', '5', '2'}):15146
frozenset({'7', '9', '2'}):15419
frozenset({'4', '9', '6'}):15025
frozenset({'0', ' ', '3'}):14340
frozenset({'3', '1', '6'}):14687
frozenset({' ', '8', '2'}):16404
frozenset({'4', '7', '6'}):15177
frozenset({'4', '5', '3'}):15234
frozenset({'0', '8', '6'}):13534
frozenset({' ', '1', '8'}):16249
frozenset({'1', '2', '3'}):14958
frozenset({'5', '7', '6'}):15118
frozenset({'4', ' ', '0'}):14496
frozenset({'6', '9', '3'}):14831
frozenset({'5', '9', '3'}):15192
frozenset({' ', '7', '2'}):16290
frozenset({'0', '5', '2'}):13640
frozenset({' ', '1', '2'}):15976
frozenset({'0', '1', '6'}):13259
frozenset({' ', '5', '9'}):16308
frozenset({' ', '9', '3'}):16080
frozenset({'0', '1', '7'}):13603
frozenset({' ', '5', '7'}):16420
frozenset({'7', '9', '8'}):15659
frozenset({'5', '8', '3'}):15404
frozenset({'4', '7', '8'}):15662
frozenset({'5', '1', '8'}):15366
frozenset({'0', '5', '9'}):13773
frozenset({'0', '7', '3'}):13699
frozenset({' ', '1', '9'}):16149
frozenset({'6', '8', '2'}):15150
frozenset({'0', '9', '6'}):13430
frozenset({'7', '6', '3'}):14962
frozenset({'1', '9', '2'}):15199
frozenset({'0', '1', '8'}):13630
frozenset({'4', ' ', '8'}):16462
frozenset({'3', '6', '2'}):14795
frozenset({'0', '7', '8'}):13921
frozenset({'5', '1', '7'}):15302
frozenset({'1', '7', '9'}):15337
frozenset({'1', '7', '3'}):15108
frozenset({'0', ' ', '9'}):14527
frozenset({'5', '1', '9'}):15250
frozenset({'1', '9', '6'}):14954
frozenset({'5', '9', '2'}):15324
frozenset({'4', '2', '6'}):14904
frozenset({' ', '8', '3'}):16267
frozenset({'4', '5', '2'}):15198
frozenset({'4', '5', '1'}):15211
frozenset({'0', '9', '3'}):13607
frozenset({' ', '1', '7'}):16186
frozenset({'0', '5', '3'}):13633
frozenset({'4', '5', ' '}):16250
frozenset({'0', '7', '6'}):13447
frozenset({'4', '9', '8'}):15523
frozenset({'7', '8', '3'}):15476
frozenset({'5', '8', '6'}):15164
frozenset({'9', '8', '6'}):15238
frozenset({'4', '0', '3'}):13597
frozenset({'1', '8', '2'}):15281
frozenset({' ', '7', '6'}):16045
frozenset({'4', '0', '6'}):13369
frozenset({'3', '0', '2'}):13511
frozenset({'1', '8', '6'}):15060
frozenset({' ', '9', '2'}):16266
frozenset({'0', ' ', '8'}):14619
frozenset({'4', ' ', '7'}):16425
frozenset({'4', '1', '3'}):15059
frozenset({'0', '8', '2'}):13747
frozenset({' ', '5', '8'}):16507
frozenset({'4', '2', '3'}):15125
frozenset({'4', '1', '2'}):15092
frozenset({'4', '5', '6'}):14960
frozenset({'4', '3', '6'}):14842
frozenset({'4', '5', '7'}):15483
frozenset({'4', '7', '9'}):15486
frozenset({'0', '9', '8'}):13864
frozenset({'1', '7', '2'}):15178
frozenset({'4', '1', '9'}):15268
frozenset({'5', '7', '9'}):15479
frozenset({'8', '2', '3'}):15325
frozenset({'4', ' ', '6'}):15881
frozenset({'4', '1', '0'}):13565
frozenset({'4', '0', '2'}):13580
frozenset({'1', '7', '8'}):15442
frozenset({'0', '9', '2'}):13681
frozenset({'0', '5', '1'}):13544
frozenset({' ', '7', '3'}):16225
frozenset({'0', '1', '9'}):13611
frozenset({'4', ' ', '1'}):16106
frozenset({' ', '3', '4', '5'}):15234
frozenset({' ', '4', '7', '9'}):15486
frozenset({'2', '5', '8', '6'}):14297
frozenset({' ', '0', '5', '1'}):13544
frozenset({'4', '1', '7', '9'}):14561
frozenset({'4', '1', '0', '8'}):12996
frozenset({'2', '0', '1', '8'}):12890
frozenset({' ', '1', '8', '6'}):15060
frozenset({'2', '3', '1', '9'}):14260
frozenset({'4', '5', '1', '6'}):14115
frozenset({'1', '7', '9', '8'}):14670
frozenset({' ', '2', '4', '1'}):15092
frozenset({'3', '7', '8', '6'}):14367
frozenset({'5', '9', '8', '6'}):14400
frozenset({' ', '2', '4', '7'}):15354
frozenset({'7', '9', '8', '6'}):14568
frozenset({' ', '2', '4', '5'}):15198
frozenset({'3', '0', '5', '7'}):13059
frozenset({'3', '5', '7', '6'}):14191
frozenset({' ', '3', '4', '0'}):13597
frozenset({'2', '4', '7', '9'}):14571
frozenset({' ', '5', '8', '6'}):15164
frozenset({'2', '3', '4', '5'}):14336
frozenset({'2', '5', '7', '9'}):14580
frozenset({' ', '4', '8', '6'}):15188
frozenset({' ', '3', '0', '9'}):13607
frozenset({' ', '0', '5', '7'}):13831
frozenset({' ', '3', '0', '7'}):13699
frozenset({'0', '5', '9', '8'}):13217
frozenset({'4', '0', '9', '8'}):13173
frozenset({' ', '2', '3', '9'}):15164
frozenset({'2', '0', '9', '6'}):12733
frozenset({'3', '4', '1', '8'}):14399
frozenset({' ', '2', '1', '9'}):15199
frozenset({'0', '4', '7', '9'}):13140
frozenset({' ', '4', '0', '8'}):13855
frozenset({'2', '3', '0', '6'}):12541
frozenset({' ', '2', '3', '1'}):14958
frozenset({'2', '0', '1', '9'}):12883
frozenset({'2', '3', '7', '8'}):14621
frozenset({'2', '5', '9', '8'}):14708
frozenset({' ', '4', '7', '6'}):15177
frozenset({' ', '0', '1', '9'}):13611
frozenset({'3', '4', '5', '1'}):14315
frozenset({'2', '1', '9', '6'}):14170
frozenset({'5', '1', '7', '6'}):14227
frozenset({'0', '1', '7', '8'}):13029
frozenset({' ', '3', '0', '1'}):13382
frozenset({'4', '1', '9', '6'}):14181
frozenset({'4', '5', '1', '9'}):14466
frozenset({'0', '5', '7', '6'}):12796
frozenset({'3', '0', '9', '6'}):12615
frozenset({'1', '7', '8', '6'}):14401
frozenset({'3', '7', '9', '8'}):14625
frozenset({'2', '4', '8', '6'}):14301
frozenset({' ', '5', '7', '9'}):15479
frozenset({' ', '5', '9', '8'}):15569
frozenset({'2', '4', '7', '6'}):14281
frozenset({' ', '3', '7', '8'}):15476
frozenset({' ', '4', '9', '8'}):15523
frozenset({'2', '5', '7', '6'}):14234
frozenset({'3', '4', '5', '7'}):14575
frozenset({'3', '4', '7', '9'}):14530
frozenset({'3', '4', '5', '9'}):14409
frozenset({'0', '5', '8', '6'}):12880
frozenset({' ', '2', '3', '0'}):13511
frozenset({'4', '0', '8', '6'}):12867
frozenset({'2', '0', '7', '8'}):13129
frozenset({' ', '3', '4', '7'}):15367
frozenset({'4', '5', '1', '0'}):12927
frozenset({' ', '2', '3', '6'}):14795
frozenset({'2', '0', '5', '7'}):13028
frozenset({'2', '3', '0', '9'}):12893
frozenset({'2', '0', '5', '1'}):12800
frozenset({'2', '0', '1', '6'}):12549
frozenset({' ', '0', '1', '6'}):13259
frozenset({'1', '7', '9', '6'}):14286
frozenset({'5', '1', '7', '9'}):14536
frozenset({'3', '5', '1', '7'}):14377
frozenset({' ', '5', '1', '8'}):15366
frozenset({'2', '4', '1', '8'}):14458
frozenset({'0', '5', '7', '9'}):13152
frozenset({'2', '4', '9', '8'}):14641
frozenset({' ', '5', '7', '6'}):15118
frozenset({'4', '0', '8', '7'}):13248
frozenset({' ', '2', '0', '6'}):13289
frozenset({'3', '0', '9', '8'}):13011
frozenset({'0', '5', '7', '8'}):13288
frozenset({' ', '2', '3', '8'}):15325
frozenset({'3', '4', '7', '6'}):14235
frozenset({' ', '2', '5', '8'}):15488
frozenset({'4', '7', '9', '6'}):14391
frozenset({'3', '4', '5', '6'}):14059
frozenset({'2', '3', '5', '7'}):14481
frozenset({' ', '3', '8', '6'}):14996
frozenset({' ', '0', '5', '4'}):13762
frozenset({'3', '5', '9', '6'}):14052
frozenset({'2', '3', '5', '8'}):14553
frozenset({'2', '0', '5', '6'}):12643
frozenset({'2', '3', '1', '8'}):14347
frozenset({' ', '2', '3', '7'}):15245
frozenset({'4', '7', '8', '6'}):14557
frozenset({' ', '2', '5', '9'}):15324
frozenset({'4', '3', '0', '1'}):12760
frozenset({'3', '4', '1', '6'}):13984
frozenset({'2', '4', '1', '7'}):14408
frozenset({'2', '1', '7', '6'}):14180
frozenset({' ', '1', '7', '6'}):15027
frozenset({' ', '5', '1', '7'}):15302
frozenset({' ', '3', '5', '7'}):15355
frozenset({'0', '5', '1', '9'}):12949
frozenset({'3', '0', '5', '1'}):12767
frozenset({'1', '9', '8', '6'}):14320
frozenset({'2', '3', '4', '0'}):12827
frozenset({'0', '5', '9', '6'}):12768
frozenset({' ', '2', '0', '5'}):13640
frozenset({' ', '2', '0', '9'}):13681
frozenset({'3', '0', '8', '6'}):12714
frozenset({' ', '2', '0', '4'}):13580
frozenset({' ', '0', '5', '6'}):13370
frozenset({' ', '3', '4', '8'}):15389
frozenset({'0', '9', '8', '6'}):12912
frozenset({' ', '3', '9', '8'}):15326
frozenset({'2', '3', '8', '6'}):14211
frozenset({'2', '0', '5', '9'}):13023
frozenset({'2', '5', '1', '8'}):14500
frozenset({'3', '0', '4', '6'}):12577
frozenset({'0', '4', '9', '6'}):12759
frozenset({'4', '5', '1', '8'}):14558
frozenset({'3', '4', '5', '8'}):14599
frozenset({' ', '2', '5', '6'}):14882
frozenset({'4', '7', '9', '8'}):14811
frozenset({'2', '9', '8', '6'}):14439
frozenset({' ', '4', '5', '7'}):15483
frozenset({' ', '3', '4', '9'}):15213
frozenset({' ', '2', '1', '8'}):15281
frozenset({'3', '4', '1', '9'}):14318
frozenset({'2', '4', '1', '6'}):14074
frozenset({' ', '4', '1', '8'}):15355
frozenset({'2', '1', '7', '9'}):14463
frozenset({' ', '1', '7', '9'}):15337
frozenset({' ', '0', '7', '8'}):13921
frozenset({'3', '1', '9', '8'}):14382
frozenset({'2', '3', '4', '8'}):14504
frozenset({'0', '5', '1', '6'}):12607
frozenset({'0', '1', '7', '9'}):13004
frozenset({' ', '7', '9', '6'}):15185
frozenset({'2', '4', '5', '8'}):14588
frozenset({'3', '5', '8', '6'}):14214
frozenset({'4', '2', '0', '1'}):12785
frozenset({'3', '9', '8', '6'}):14219
frozenset({' ', '5', '1', '6'}):14867
frozenset({' ', '3', '1', '7'}):15108
frozenset({'3', '7', '9', '6'}):14194
frozenset({'2', '3', '5', '9'}):14376
frozenset({' ', '0', '5', '9'}):13773
frozenset({'4', '5', '0', '8'}):13218
frozenset({'2', '4', '7', '3'}):14469
frozenset({'2', '3', '9', '8'}):14542
frozenset({' ', '2', '5', '7'}):15368
frozenset({'2', '3', '0', '1'}):12686
frozenset({'4', '5', '8', '6'}):14354
frozenset({'4', '9', '8', '6'}):14404
frozenset({' ', '2', '7', '9'}):15419
frozenset({'3', '4', '5', '0'}):12974
frozenset({' ', '4', '1', '7'}):15330
frozenset({'3', '4', '0', '9'}):12931
frozenset({'4', '1', '9', '8'}):14594
frozenset({'2', '0', '7', '6'}):12697
frozenset({' ', '2', '1', '7'}):15178
frozenset({' ', '3', '4', '6'}):14842
frozenset({'4', '5', '1', '7'}):14536
frozenset({' ', '1', '7', '8'}):15442
frozenset({'2', '4', '1', '9'}):14394
frozenset({'5', '1', '9', '6'}):14155
frozenset({'3', '0', '1', '8'}):12807
frozenset({'2', '5', '1', '7'}):14404
frozenset({'3', '5', '1', '8'}):14409
frozenset({'2', '4', '5', '0'}):12950
frozenset({'3', '1', '8', '6'}):14074
frozenset({'0', '1', '9', '6'}):12679
frozenset({'0', '1', '7', '6'}):12681
frozenset({'3', '5', '9', '8'}):14548
frozenset({' ', '5', '1', '9'}):15250
frozenset({'2', '0', '5', '8'}):13126
frozenset({'2', '0', '9', '8'}):13128
frozenset({'2', '3', '9', '6'}):14092
frozenset({'2', '3', '5', '6'}):14012
frozenset({' ', '0', '7', '6'}):13447
frozenset({' ', '0', '9', '6'}):13430
frozenset({'4', '5', '7', '9'}):14643
frozenset({' ', '2', '8', '6'}):15150
frozenset({' ', '2', '0', '7'}):13676
frozenset({' ', '3', '5', '8'}):15404
frozenset({' ', '2', '7', '6'}):15063
frozenset({'4', '5', '9', '8'}):14691
frozenset({'4', '1', '8', '6'}):14286
frozenset({'2', '3', '0', '5'}):12892
frozenset({'2', '0', '7', '9'}):13045
frozenset({'2', '5', '1', '6'}):14042
frozenset({'2', '4', '5', '1'}):14305
frozenset({'3', '1', '9', '6'}):13967
frozenset({' ', '4', '0', '1'}):13565
frozenset({'3', '1', '7', '6'}):14064
frozenset({' ', '2', '0', '1'}):13428
frozenset({'3', '4', '1', '7'}):14393
frozenset({' ', '2', '3', '4'}):15125
frozenset({' ', '0', '9', '8'}):13864
frozenset({'3', '1', '7', '8'}):14454
frozenset({' ', '0', '5', '8'}):13906
frozenset({' ', '0', '4', '7'}):13824
frozenset({'2', '0', '8', '6'}):12790
frozenset({'2', '3', '4', '9'}):14358
frozenset({'3', '4', '0', '8'}):13026
frozenset({' ', '9', '8', '6'}):15238
frozenset({'2', '4', '5', '7'}):14521
frozenset({' ', '0', '7', '9'}):13830
frozenset({'4', '5', '9', '6'}):14206
frozenset({' ', '3', '0', '5'}):13633
frozenset({' ', '2', '7', '8'}):15575
frozenset({'3', '4', '9', '6'}):14082
frozenset({' ', '2', '9', '8'}):15545
frozenset({'4', '5', '7', '6'}):14346
frozenset({'3', '0', '7', '8'}):13110
frozenset({'5', '7', '9', '6'}):14356
frozenset({' ', '2', '4', '8'}):15404
frozenset({'1', '0', '4', '9'}):12970
frozenset({'4', '1', '7', '8'}):14660
frozenset({'2', '1', '9', '8'}):14570
frozenset({'2', '1', '7', '8'}):14553
frozenset({'3', '4', '8', '6'}):14236
frozenset({'2', '5', '1', '9'}):14408
frozenset({'3', '5', '1', '6'}):13943
frozenset({'3', '1', '7', '9'}):14360
frozenset({' ', '0', '1', '7'}):13603
frozenset({'3', '0', '5', '6'}):12595
frozenset({'0', '7', '9', '6'}):12844
frozenset({' ', '3', '1', '6'}):14687
frozenset({'3', '5', '7', '8'}):14724
frozenset({' ', '3', '7', '9'}):15297
frozenset({' ', '3', '5', '9'}):15192
frozenset({'0', '5', '1', '7'}):12956
frozenset({'5', '1', '9', '8'}):14598
frozenset({' ', '0', '8', '6'}):13534
frozenset({'2', '0', '4', '7'}):12993
frozenset({'3', '0', '7', '6'}):12667
frozenset({'2', '3', '4', '6'}):14031
frozenset({'2', '3', '0', '8'}):12965
frozenset({' ', '0', '4', '6'}):13369
frozenset({'2', '7', '8', '6'}):14471
frozenset({' ', '4', '5', '9'}):15345
frozenset({'4', '1', '0', '6'}):12633
frozenset({'2', '0', '7', '3'}):12937
frozenset({' ', '2', '5', '1'}):15107
frozenset({' ', '2', '0', '8'}):13747
frozenset({'2', '1', '8', '6'}):14235
frozenset({' ', '4', '1', '6'}):14917
frozenset({'0', '5', '4', '6'}):12726
frozenset({' ', '4', '5', '1'}):15211
frozenset({'4', '5', '7', '8'}):14835
frozenset({' ', '2', '9', '6'}):15047
frozenset({'3', '4', '9', '8'}):14546
frozenset({'0', '1', '8', '6'}):12734
frozenset({'0', '5', '1', '8'}):13003
frozenset({'2', '3', '1', '7'}):14282
frozenset({'3', '5', '1', '9'}):14290
frozenset({'3', '0', '5', '9'}):12960
frozenset({' ', '3', '1', '9'}):15041
frozenset({'2', '0', '4', '6'}):12613
frozenset({' ', '3', '0', '8'}):13693
frozenset({' ', '0', '1', '8'}):13630
frozenset({'3', '0', '1', '7'}):12820
frozenset({' ', '3', '7', '6'}):14962
frozenset({' ', '5', '9', '6'}):15017
frozenset({'2', '4', '7', '8'}):14708
frozenset({'3', '0', '1', '9'}):12802
frozenset({' ', '3', '5', '6'}):14804
frozenset({' ', '3', '9', '6'}):14831
frozenset({'5', '7', '8', '6'}):14524
frozenset({' ', '2', '4', '9'}):15281
frozenset({'5', '1', '8', '6'}):14252
frozenset({'3', '0', '7', '9'}):13025
frozenset({'0', '7', '9', '8'}):13235
frozenset({'3', '0', '5', '8'}):13095
frozenset({'2', '3', '7', '9'}):14463
frozenset({' ', '7', '8', '6'}):15356
frozenset({'2', '4', '5', '9'}):14447
frozenset({' ', '4', '0', '9'}):13752
frozenset({'2', '5', '7', '8'}):14766
frozenset({' ', '4', '9', '6'}):15025
frozenset({' ', '4', '5', '6'}):14960
frozenset({'2', '7', '9', '8'}):14784
frozenset({' ', '2', '3', '5'}):15146
frozenset({'2', '0', '1', '7'}):12822
frozenset({'0', '5', '4', '7'}):13163
frozenset({' ', '3', '4', '1'}):15059
frozenset({' ', '4', '1', '9'}):15268
frozenset({'0', '3', '4', '7'}):13030
frozenset({'4', '5', '0', '9'}):13090
frozenset({'0', '4', '7', '1'}):12978
frozenset({'4', '1', '7', '6'}):14289
frozenset({'0', '1', '9', '8'}):13033
frozenset({' ', '3', '1', '8'}):15137
frozenset({' ', '1', '9', '8'}):15396
frozenset({'4', '2', '3', '1'}):14218
frozenset({'2', '3', '1', '6'}):13939
frozenset({'2', '3', '5', '1'}):14223
frozenset({' ', '3', '5', '1'}):15035
frozenset({'5', '1', '7', '8'}):14666
frozenset({'2', '4', '0', '9'}):12966
frozenset({'3', '0', '1', '6'}):12465
frozenset({'5', '7', '9', '8'}):14833
frozenset({' ', '2', '4', '6'}):14904
frozenset({' ', '1', '9', '6'}):14954
frozenset({'3', '5', '7', '9'}):14513
frozenset({'0', '7', '8', '6'}):12942
frozenset({'2', '7', '9', '6'}):14344
frozenset({' ', '4', '5', '8'}):15526
frozenset({' ', '3', '0', '6'}):13218
frozenset({'2', '4', '0', '8'}):13034
frozenset({'2', '5', '9', '6'}):14201
frozenset({' ', '4', '7', '8'}):15662
frozenset({'2', '3', '7', '6'}):14159
frozenset({' ', '7', '9', '8'}):15659
frozenset({'2', '4', '5', '6'}):14069
frozenset({' ', '5', '7', '8'}):15695
frozenset({'2', '4', '9', '6'}):14199
frozenset({'3', '4', '7', '8'}):14704
frozenset({' ', '2', '1', '6'}):14845
frozenset({'0', '4', '7', '6'}):12806
frozenset({'4', '8', '6', '3', '1'}):13424
frozenset({'2', ' ', '3', '1', '7'}):14282
frozenset({'4', '0', '8', ' ', '3'}):13026
frozenset({'2', '0', '4', '8', '7'}):12500
frozenset({'0', '9', '6', ' ', '5'}):12768
frozenset({'2', '4', '0', ' ', '3'}):12827
frozenset({'2', '9', '3', '5', '7'}):13761
frozenset({'4', '8', '6', ' ', '3'}):14236
frozenset({'2', '0', ' ', '5', '7'}):13028
frozenset({'4', '0', '9', '8', '6'}):12303
frozenset({'2', '4', '6', '5', '7'}):13520
frozenset({'4', '0', '8', '6', '3'}):12126
frozenset({'2', '0', '9', '6', ' '}):12733
frozenset({'4', '0', '8', '5', '7'}):12672
frozenset({'0', '6', ' ', '3', '5'}):12595
frozenset({'2', '8', '6', ' ', '7'}):14471
frozenset({'0', '6', '5', '1', '7'}):12096
frozenset({'2', '4', '0', '3', '5'}):12273
frozenset({'0', '9', '8', ' ', '5'}):13217
frozenset({'9', '8', '3', '1', '7'}):13768
frozenset({'2', '4', '0', '6', '7'}):12107
frozenset({'0', '9', '3', '5', '7'}):12438
frozenset({'2', '4', '8', '6', '1'}):13515
frozenset({'9', ' ', '5', '1', '7'}):14536
frozenset({'2', '4', '6', ' ', '7'}):14281
frozenset({'2', '4', '0', '1', '7'}):12251
frozenset({'2', '4', ' ', '5', '7'}):14521
frozenset({'9', '8', ' ', '5', '1'}):14598
frozenset({'2', '0', ' ', '5', '1'}):12800
frozenset({'2', '4', '6', '1', '7'}):13510
frozenset({'2', '6', '3', '1', '7'}):13373
frozenset({'0', '8', '6', '5', '1'}):12149
frozenset({'2', '0', '8', '1', '7'}):12336
frozenset({'4', '9', ' ', '5', '1'}):14466
frozenset({'2', '8', '6', '1', '7'}):13630
frozenset({'4', ' ', '3', '1', '7'}):14393
frozenset({'4', '0', '6', '3', '7'}):12095
frozenset({'2', '0', '9', '5', '7'}):12447
frozenset({'4', '0', '8', '6', ' '}):12867
frozenset({'2', '8', '3', '5', '7'}):13945
frozenset({'4', '9', '6', ' ', '3'}):14082
frozenset({'0', '4', '6', '1', '7'}):12127
frozenset({'4', '9', ' ', '3', '5'}):14409
frozenset({'4', '0', '6', '5', '1'}):12051
frozenset({'2', '8', '6', '3', '7'}):13637
frozenset({'2', '9', '8', '3', '5'}):13830
frozenset({'2', '9', '8', '6', '7'}):13810
frozenset({'4', '6', ' ', '3', '7'}):14235
frozenset({'4', '0', '9', '6', '1'}):12106
frozenset({'2', '9', '6', ' ', '3'}):14092
frozenset({'4', '8', '3', '5', '7'}):14002
frozenset({'4', '9', '8', '3', '1'}):13719
frozenset({'4', '8', '3', '5', '1'}):13730
frozenset({'4', '9', ' ', '1', '7'}):14561
frozenset({'2', '8', '6', '5', '1'}):13499
frozenset({'4', '0', '9', '3', '5'}):12355
frozenset({'0', '4', '9', '6', '7'}):12251
frozenset({'2', '0', '8', ' ', '5'}):13126
frozenset({'2', '8', ' ', '3', '7'}):14621
frozenset({'4', '9', '6', '3', '5'}):13369
