frozenset({'2'}):56422
frozenset({'4'}):56531
frozenset({'0'}):54544
frozenset({'9'}):56600
frozenset({'8'}):56780
frozenset({'6'}):56099
frozenset({' '}):57777
frozenset({'3'}):56310
frozenset({'5'}):56542
frozenset({'1'}):56299
frozenset({'7'}):56701
frozenset({'1', '6'}):54969
frozenset({' ', '7'}):56701
frozenset({'7', '3'}):55433
frozenset({'8', '3'}):55475
frozenset({'4', '8'}):55673
frozenset({'5', '2'}):55377
frozenset({' ', '2'}):56422
frozenset({'4', '6'}):55086
frozenset({'0', '9'}):53721
frozenset({'5', '3'}):55315
frozenset({'7', '9'}):55640
frozenset({'4', '5'}):55461
frozenset({'4', '3'}):55333
frozenset({' ', '8'}):56780
frozenset({'6', '2'}):55025
frozenset({'4', '2'}):55331
frozenset({'8', '6'}):55314
frozenset({'1', '3'}):55069
frozenset({' ', '5'}):56542
frozenset({'1', '9'}):55362
frozenset({' ', '3'}):56310
frozenset({'4', ' '}):56531
frozenset({'1', '2'}):55189
frozenset({'5', '8'}):55720
frozenset({'3', '2'}):55221
frozenset({'0', '5'}):53702
frozenset({'7', '6'}):55252
frozenset({' ', '1'}):56299
frozenset({'5', '7'}):55633
frozenset({' ', '9'}):56600
frozenset({'9', '3'}):55288
frozenset({'0', '7'}):53770
frozenset({'4', '0'}):53688
frozenset({'5', '9'}):55521
frozenset({'7', '8'}):55829
frozenset({'0', '8'}):53813
frozenset({'9', '8'}):55716
frozenset({'0', '2'}):53548
frozenset({'1', '7'}):55399
frozenset({'4', '1'}):55317
frozenset({'8', '2'}):55617
frozenset({'4', '9'}):55498
frozenset({'0', '6'}):53289
frozenset({'0', ' '}):54544
frozenset({'5', '1'}):55292
frozenset({'4', '7'}):55636
frozenset({'9', '2'}):55479
frozenset({'1', '8'}):55462
frozenset({'7', '2'}):55503
frozenset({' ', '6'}):56099
frozenset({'3', '6'}):54870
frozenset({'0', '1'}):53461
frozenset({'9', '6'}):55153
frozenset({'0', '3'}):53529
frozenset({'5', '6'}):55047
frozenset({'6', '9', '2'}):54254
frozenset({'5', '6', '2'}):54089
frozenset({'7', '2', '3'}):54453
frozenset({'0', '5', '8'}):53100
frozenset({' ', '7', '8'}):55829
frozenset({'4', '1', '6'}):54122
frozenset({'7', '8', '2'}):54788
frozenset({'0', '7', '9'}):53024
frozenset({'4', ' ', '9'}):55498
frozenset({'1', '8', '3'}):54345
frozenset({'5', '9', '8'}):54782
frozenset({'0', '6', '2'}):52477
frozenset({'0', '4', '7'}):53016
frozenset({'4', '5', '0'}):52954
frozenset({'0', '4', '9'}):52944
frozenset({'6', '8', '3'}):54198
frozenset({'4', ' ', '2'}):55331
frozenset({' ', '6', '2'}):55025
frozenset({'0', '1', '2'}):52622
frozenset({'5', '8', '2'}):54701
frozenset({'4', '1', '7'}):54541
frozenset({' ', '8', '6'}):55314
frozenset({'3', '5', '2'}):54354
frozenset({'7', '9', '2'}):54632
frozenset({'4', '9', '6'}):54230
frozenset({'0', ' ', '3'}):53529
frozenset({'3', '1', '6'}):53889
frozenset({' ', '8', '2'}):55617
frozenset({'4', '7', '6'}):54382
frozenset({'4', '5', '3'}):54440
frozenset({'0', '8', '6'}):52722
frozenset({' ', '1', '8'}):55462
frozenset({'1', '2', '3'}):54166
frozenset({'5', '7', '6'}):54325
frozenset({'4', ' ', '0'}):53688
frozenset({'6', '9', '3'}):54033
frozenset({'5', '9', '3'}):54400
frozenset({' ', '7', '2'}):55503
frozenset({'0', '5', '2'}):52834
frozenset({' ', '1', '2'}):55189
frozenset({'0', '1', '6'}):52447
frozenset({' ', '5', '9'}):55521
frozenset({' ', '9', '3'}):55288
frozenset({'0', '1', '7'}):52797
frozenset({' ', '5', '7'}):55633
frozenset({'7', '9', '8'}):54872
frozenset({'5', '8', '3'}):54612
frozenset({'4', '7', '8'}):54873
frozenset({'5', '1', '8'}):54579
frozenset({'0', '5', '9'}):52967
frozenset({'0', '7', '3'}):52888
frozenset({' ', '1', '9'}):55362
frozenset({'6', '8', '2'}):54357
frozenset({'0', '9', '6'}):52618
frozenset({'7', '6', '3'}):54164
frozenset({'1', '9', '2'}):54412
frozenset({'0', '1', '8'}):52824
frozenset({'4', ' ', '8'}):55673
frozenset({'3', '6', '2'}):53997
frozenset({'0', '7', '8'}):53115
frozenset({'5', '1', '7'}):54515
frozenset({'1', '7', '9'}):54550
frozenset({'1', '7', '3'}):54316
frozenset({'0', ' ', '9'}):53721
frozenset({'5', '1', '9'}):54463
frozenset({'1', '9', '6'}):54161
frozenset({'5', '9', '2'}):54537
frozenset({'4', '2', '6'}):54109
frozenset({' ', '8', '3'}):55475
frozenset({'4', '5', '2'}):54409
frozenset({'4', '5', '1'}):54422
frozenset({'0', '9', '3'}):52796
frozenset({' ', '1', '7'}):55399
frozenset({'0', '5', '3'}):52822
frozenset({'4', '5', ' '}):55461
frozenset({'0', '7', '6'}):52635
frozenset({'4', '9', '8'}):54734
frozenset({'7', '8', '3'}):54684
frozenset({'5', '8', '6'}):54371
frozenset({'9', '8', '6'}):54445
frozenset({'4', '0', '3'}):52784
frozenset({'1', '8', '2'}):54494
frozenset({' ', '7', '6'}):55252
frozenset({'4', '0', '6'}):52555
frozenset({'3', '0', '2'}):52700
frozenset({'1', '8', '6'}):54267
frozenset({' ', '9', '2'}):55479
frozenset({'0', ' ', '8'}):53813
frozenset({'4', ' ', '7'}):55636
frozenset({'4', '1', '3'}):54265
frozenset({'0', '8', '2'}):52941
frozenset({' ', '5', '8'}):55720
frozenset({'4', '2', '3'}):54331
frozenset({'4', '1', '2'}):54303
frozenset({'4', '5', '6'}):54165
frozenset({'4', '3', '6'}):54042
frozenset({'4', '5', '7'}):54694
frozenset({'4', '7', '9'}):54697
frozenset({'0', '9', '8'}):53058
frozenset({'1', '7', '2'}):54391
frozenset({'4', '1', '9'}):54479
frozenset({'5', '7', '9'}):54692
frozenset({'8', '2', '3'}):54533
frozenset({'4', ' ', '6'}):55086
frozenset({'4', '1', '0'}):52757
frozenset({'4', '0', '2'}):52772
frozenset({'1', '7', '8'}):54655
frozenset({'0', '9', '2'}):52875
frozenset({'0', '5', '1'}):52738
frozenset({' ', '7', '3'}):55433
frozenset({'0', '1', '9'}):52805
frozenset({'4', ' ', '1'}):55317
frozenset({' ', '3', '4', '5'}):54440
frozenset({' ', '4', '7', '9'}):54697
frozenset({'2', '5', '8', '6'}):53504
frozenset({' ', '0', '5', '1'}):52738
frozenset({'4', '1', '7', '9'}):53772
frozenset({'4', '1', '0', '8'}):52188
frozenset({'2', '0', '1', '8'}):52084
frozenset({' ', '1', '8', '6'}):54267
frozenset({'2', '3', '1', '9'}):53468
frozenset({'4', '5', '1', '6'}):53320
frozenset({'1', '7', '9', '8'}):53883
frozenset({' ', '2', '4', '1'}):54303
frozenset({'3', '7', '8', '6'}):53569
frozenset({'5', '9', '8', '6'}):53607
frozenset({' ', '2', '4', '7'}):54565
frozenset({'7', '9', '8', '6'}):53775
frozenset({' ', '2', '4', '5'}):54409
frozenset({'3', '0', '5', '7'}):52248
frozenset({'3', '5', '7', '6'}):53393
frozenset({' ', '3', '4', '0'}):52784
frozenset({'2', '4', '7', '9'}):53782
frozenset({' ', '5', '8', '6'}):54371
frozenset({'2', '3', '4', '5'}):53542
frozenset({'2', '5', '7', '9'}):53793
frozenset({' ', '4', '8', '6'}):54393
frozenset({' ', '3', '0', '9'}):52796
frozenset({' ', '0', '5', '7'}):53025
frozenset({' ', '3', '0', '7'}):52888
frozenset({'0', '5', '9', '8'}):52411
frozenset({'4', '0', '9', '8'}):52365
frozenset({' ', '2', '3', '9'}):54372
frozenset({'2', '0', '9', '6'}):51921
frozenset({'3', '4', '1', '8'}):53605
frozenset({' ', '2', '1', '9'}):54412
frozenset({'0', '4', '7', '9'}):52332
frozenset({' ', '4', '0', '8'}):53047
frozenset({'2', '3', '0', '6'}):51724
frozenset({' ', '2', '3', '1'}):54166
frozenset({'2', '0', '1', '9'}):52077
frozenset({'2', '3', '7', '8'}):53829
frozenset({'2', '5', '9', '8'}):53921
frozenset({' ', '4', '7', '6'}):54382
frozenset({' ', '0', '1', '9'}):52805
frozenset({'3', '4', '5', '1'}):53521
frozenset({'2', '1', '9', '6'}):53377
frozenset({'5', '1', '7', '6'}):53434
frozenset({'0', '1', '7', '8'}):52223
frozenset({' ', '3', '0', '1'}):52571
frozenset({'4', '1', '9', '6'}):53386
frozenset({'4', '5', '1', '9'}):53677
frozenset({'0', '5', '7', '6'}):51984
frozenset({'3', '0', '9', '6'}):51798
frozenset({'1', '7', '8', '6'}):53608
frozenset({'3', '7', '9', '8'}):53833
frozenset({'2', '4', '8', '6'}):53506
frozenset({' ', '5', '7', '9'}):54692
frozenset({' ', '5', '9', '8'}):54782
frozenset({'2', '4', '7', '6'}):53486
frozenset({' ', '3', '7', '8'}):54684
frozenset({' ', '4', '9', '8'}):54734
frozenset({'2', '5', '7', '6'}):53441
frozenset({'3', '4', '5', '7'}):53781
frozenset({'3', '4', '7', '9'}):53736
frozenset({'3', '4', '5', '9'}):53615
frozenset({'0', '5', '8', '6'}):52068
frozenset({' ', '2', '3', '0'}):52700
frozenset({'4', '0', '8', '6'}):52053
frozenset({'2', '0', '7', '8'}):52323
frozenset({' ', '3', '4', '7'}):54573
frozenset({'4', '5', '1', '0'}):52119
frozenset({' ', '2', '3', '6'}):53997
frozenset({'2', '0', '5', '7'}):52222
frozenset({'2', '3', '0', '9'}):52082
frozenset({'2', '0', '5', '1'}):51994
frozenset({'2', '0', '1', '6'}):51737
frozenset({' ', '0', '1', '6'}):52447
frozenset({'1', '7', '9', '6'}):53493
frozenset({'5', '1', '7', '9'}):53749
frozenset({'3', '5', '1', '7'}):53585
frozenset({' ', '5', '1', '8'}):54579
frozenset({'2', '4', '1', '8'}):53669
frozenset({'0', '5', '7', '9'}):52346
frozenset({'2', '4', '9', '8'}):53852
frozenset({' ', '5', '7', '6'}):54325
frozenset({'4', '0', '8', '7'}):52440
frozenset({' ', '2', '0', '6'}):52477
frozenset({'3', '0', '9', '8'}):52200
frozenset({'0', '5', '7', '8'}):52482
frozenset({' ', '2', '3', '8'}):54533
frozenset({'3', '4', '7', '6'}):53435
frozenset({' ', '2', '5', '8'}):54701
frozenset({'4', '7', '9', '6'}):53596
frozenset({'3', '4', '5', '6'}):53259
frozenset({'2', '3', '5', '7'}):53689
frozenset({' ', '3', '8', '6'}):54198
frozenset({' ', '0', '5', '4'}):52954
frozenset({'3', '5', '9', '6'}):53254
frozenset({'2', '3', '5', '8'}):53761
frozenset({'2', '0', '5', '6'}):51831
frozenset({'2', '3', '1', '8'}):53555
frozenset({' ', '2', '3', '7'}):54453
frozenset({'4', '7', '8', '6'}):53762
frozenset({' ', '2', '5', '9'}):54537
frozenset({'4', '3', '0', '1'}):51947
frozenset({'3', '4', '1', '6'}):53184
frozenset({'2', '4', '1', '7'}):53619
frozenset({'2', '1', '7', '6'}):53387
frozenset({' ', '1', '7', '6'}):54234
frozenset({' ', '5', '1', '7'}):54515
frozenset({' ', '3', '5', '7'}):54563
frozenset({'0', '5', '1', '9'}):52143
frozenset({'3', '0', '5', '1'}):51956
frozenset({'1', '9', '8', '6'}):53527
frozenset({'2', '3', '4', '0'}):52014
frozenset({'0', '5', '9', '6'}):51956
frozenset({' ', '2', '0', '5'}):52834
frozenset({' ', '2', '0', '9'}):52875
frozenset({'3', '0', '8', '6'}):51897
frozenset({' ', '2', '0', '4'}):52772
frozenset({' ', '0', '5', '6'}):52558
frozenset({' ', '3', '4', '8'}):54595
frozenset({'0', '9', '8', '6'}):52100
frozenset({' ', '3', '9', '8'}):54534
frozenset({'2', '3', '8', '6'}):53413
frozenset({'2', '0', '5', '9'}):52217
frozenset({'2', '5', '1', '8'}):53713
frozenset({'3', '0', '4', '6'}):51758
frozenset({'0', '4', '9', '6'}):51945
frozenset({'4', '5', '1', '8'}):53769
frozenset({'3', '4', '5', '8'}):53805
frozenset({' ', '2', '5', '6'}):54089
frozenset({'4', '7', '9', '8'}):54022
frozenset({'2', '9', '8', '6'}):53646
frozenset({' ', '4', '5', '7'}):54694
frozenset({' ', '3', '4', '9'}):54419
frozenset({' ', '2', '1', '8'}):54494
frozenset({'3', '4', '1', '9'}):53524
frozenset({'2', '4', '1', '6'}):53279
frozenset({' ', '4', '1', '8'}):54566
frozenset({'2', '1', '7', '9'}):53676
frozenset({' ', '1', '7', '9'}):54550
frozenset({' ', '0', '7', '8'}):53115
frozenset({'3', '1', '9', '8'}):53590
frozenset({'2', '3', '4', '8'}):53710
frozenset({'0', '5', '1', '6'}):51795
frozenset({'0', '1', '7', '9'}):52198
frozenset({' ', '7', '9', '6'}):54392
frozenset({'2', '4', '5', '8'}):53799
frozenset({'3', '5', '8', '6'}):53416
frozenset({'4', '2', '0', '1'}):51977
frozenset({'3', '9', '8', '6'}):53421
frozenset({' ', '5', '1', '6'}):54074
frozenset({' ', '3', '1', '7'}):54316
frozenset({'3', '7', '9', '6'}):53396
frozenset({'2', '3', '5', '9'}):53584
frozenset({' ', '0', '5', '9'}):52967
frozenset({'4', '5', '0', '8'}):52410
frozenset({'2', '4', '7', '3'}):53675
frozenset({'2', '3', '9', '8'}):53750
frozenset({' ', '2', '5', '7'}):54581
frozenset({'2', '3', '0', '1'}):51875
frozenset({'4', '5', '8', '6'}):53559
frozenset({'4', '9', '8', '6'}):53609
frozenset({' ', '2', '7', '9'}):54632
frozenset({'3', '4', '5', '0'}):52161
frozenset({' ', '4', '1', '7'}):54541
frozenset({'3', '4', '0', '9'}):52118
frozenset({'4', '1', '9', '8'}):53805
frozenset({'2', '0', '7', '6'}):51885
frozenset({' ', '2', '1', '7'}):54391
frozenset({' ', '3', '4', '6'}):54042
frozenset({'4', '5', '1', '7'}):53747
frozenset({' ', '1', '7', '8'}):54655
frozenset({'2', '4', '1', '9'}):53605
frozenset({'5', '1', '9', '6'}):53362
frozenset({'3', '0', '1', '8'}):51996
frozenset({'2', '5', '1', '7'}):53617
frozenset({'3', '5', '1', '8'}):53617
frozenset({'2', '4', '5', '0'}):52142
frozenset({'3', '1', '8', '6'}):53276
frozenset({'0', '1', '9', '6'}):51867
frozenset({'0', '1', '7', '6'}):51869
frozenset({'3', '5', '9', '8'}):53756
frozenset({' ', '5', '1', '9'}):54463
frozenset({'2', '0', '5', '8'}):52320
frozenset({'2', '0', '9', '8'}):52322
frozenset({'2', '3', '9', '6'}):53294
frozenset({'2', '3', '5', '6'}):53214
frozenset({' ', '0', '7', '6'}):52635
frozenset({' ', '0', '9', '6'}):52618
frozenset({'4', '5', '7', '9'}):53854
frozenset({' ', '2', '8', '6'}):54357
frozenset({' ', '2', '0', '7'}):52870
frozenset({' ', '3', '5', '8'}):54612
frozenset({' ', '2', '7', '6'}):54270
frozenset({'4', '5', '9', '8'}):53902
frozenset({'4', '1', '8', '6'}):53491
frozenset({'2', '3', '0', '5'}):52081
frozenset({'2', '0', '7', '9'}):52239
frozenset({'2', '5', '1', '6'}):53249
frozenset({'2', '4', '5', '1'}):53516
frozenset({'3', '1', '9', '6'}):53169
frozenset({' ', '4', '0', '1'}):52757
frozenset({'3', '1', '7', '6'}):53266
frozenset({' ', '2', '0', '1'}):52622
frozenset({'3', '4', '1', '7'}):53599
frozenset({' ', '2', '3', '4'}):54331
frozenset({' ', '0', '9', '8'}):53058
frozenset({'3', '1', '7', '8'}):53662
frozenset({' ', '0', '5', '8'}):53100
frozenset({' ', '0', '4', '7'}):53016
frozenset({'2', '0', '8', '6'}):51978
frozenset({'2', '3', '4', '9'}):53564
frozenset({'3', '4', '0', '8'}):52213
frozenset({' ', '9', '8', '6'}):54445
frozenset({'2', '4', '5', '7'}):53732
frozenset({' ', '0', '7', '9'}):53024
frozenset({'4', '5', '9', '6'}):53411
frozenset({' ', '3', '0', '5'}):52822
frozenset({' ', '2', '7', '8'}):54788
frozenset({'3', '4', '9', '6'}):53282
frozenset({' ', '2', '9', '8'}):54758
frozenset({'4', '5', '7', '6'}):53551
frozenset({'3', '0', '7', '8'}):52299
frozenset({'5', '7', '9', '6'}):53563
frozenset({' ', '2', '4', '8'}):54615
frozenset({'1', '0', '4', '9'}):52162
frozenset({'4', '1', '7', '8'}):53871
frozenset({'2', '1', '9', '8'}):53783
frozenset({'2', '1', '7', '8'}):53766
frozenset({'3', '4', '8', '6'}):53436
frozenset({'2', '5', '1', '9'}):53621
frozenset({'3', '5', '1', '6'}):53145
frozenset({'3', '1', '7', '9'}):53568
frozenset({' ', '0', '1', '7'}):52797
frozenset({'3', '0', '5', '6'}):51778
frozenset({'0', '7', '9', '6'}):52032
frozenset({' ', '3', '1', '6'}):53889
frozenset({'3', '5', '7', '8'}):53932
frozenset({' ', '3', '7', '9'}):54505
frozenset({' ', '3', '5', '9'}):54400
frozenset({'0', '5', '1', '7'}):52150
frozenset({'5', '1', '9', '8'}):53811
frozenset({' ', '0', '8', '6'}):52722
frozenset({'2', '0', '4', '7'}):52185
frozenset({'3', '0', '7', '6'}):51850
frozenset({'2', '3', '4', '6'}):53231
frozenset({'2', '3', '0', '8'}):52154
frozenset({' ', '0', '4', '6'}):52555
frozenset({'2', '7', '8', '6'}):53678
frozenset({' ', '4', '5', '9'}):54556
frozenset({'4', '1', '0', '6'}):51819
frozenset({'2', '0', '7', '3'}):52126
frozenset({' ', '2', '5', '1'}):54320
frozenset({' ', '2', '0', '8'}):52941
frozenset({'2', '1', '8', '6'}):53442
frozenset({' ', '4', '1', '6'}):54122
frozenset({'0', '5', '4', '6'}):51912
frozenset({' ', '4', '5', '1'}):54422
frozenset({'4', '5', '7', '8'}):54046
frozenset({' ', '2', '9', '6'}):54254
frozenset({'3', '4', '9', '8'}):53752
frozenset({'0', '1', '8', '6'}):51922
frozenset({'0', '5', '1', '8'}):52197
frozenset({'2', '3', '1', '7'}):53490
frozenset({'3', '5', '1', '9'}):53498
frozenset({'3', '0', '5', '9'}):52149
frozenset({' ', '3', '1', '9'}):54249
frozenset({'2', '0', '4', '6'}):51799
frozenset({' ', '3', '0', '8'}):52882
frozenset({' ', '0', '1', '8'}):52824
frozenset({'3', '0', '1', '7'}):52009
frozenset({' ', '3', '7', '6'}):54164
frozenset({' ', '5', '9', '6'}):54224
frozenset({'2', '4', '7', '8'}):53919
frozenset({'3', '0', '1', '9'}):51991
frozenset({' ', '3', '5', '6'}):54006
frozenset({' ', '3', '9', '6'}):54033
frozenset({'5', '7', '8', '6'}):53731
frozenset({' ', '2', '4', '9'}):54492
frozenset({'5', '1', '8', '6'}):53459
frozenset({'3', '0', '7', '9'}):52214
frozenset({'0', '7', '9', '8'}):52429
frozenset({'3', '0', '5', '8'}):52284
frozenset({'2', '3', '7', '9'}):53671
frozenset({' ', '7', '8', '6'}):54563
frozenset({'2', '4', '5', '9'}):53658
frozenset({' ', '4', '0', '9'}):52944
frozenset({'2', '5', '7', '8'}):53979
frozenset({' ', '4', '9', '6'}):54230
frozenset({' ', '4', '5', '6'}):54165
frozenset({'2', '7', '9', '8'}):53997
frozenset({' ', '2', '3', '5'}):54354
frozenset({'2', '0', '1', '7'}):52016
frozenset({'0', '5', '4', '7'}):52355
frozenset({' ', '3', '4', '1'}):54265
frozenset({' ', '4', '1', '9'}):54479
frozenset({'0', '3', '4', '7'}):52217
frozenset({'4', '5', '0', '9'}):52282
frozenset({'0', '4', '7', '1'}):52170
frozenset({'4', '1', '7', '6'}):53494
frozenset({'0', '1', '9', '8'}):52227
frozenset({' ', '3', '1', '8'}):54345
frozenset({' ', '1', '9', '8'}):54609
frozenset({'4', '2', '3', '1'}):53424
frozenset({'2', '3', '1', '6'}):53141
frozenset({'2', '3', '5', '1'}):53431
frozenset({' ', '3', '5', '1'}):54243
frozenset({'5', '1', '7', '8'}):53879
frozenset({'2', '4', '0', '9'}):52158
frozenset({'3', '0', '1', '6'}):51648
frozenset({'5', '7', '9', '8'}):54046
frozenset({' ', '2', '4', '6'}):54109
frozenset({' ', '1', '9', '6'}):54161
frozenset({'3', '5', '7', '9'}):53721
frozenset({'0', '7', '8', '6'}):52130
frozenset({'2', '7', '9', '6'}):53551
frozenset({' ', '4', '5', '8'}):54737
frozenset({' ', '3', '0', '6'}):52401
frozenset({'2', '4', '0', '8'}):52226
frozenset({'2', '5', '9', '6'}):53408
frozenset({' ', '4', '7', '8'}):54873
frozenset({'2', '3', '7', '6'}):53361
frozenset({' ', '7', '9', '8'}):54872
frozenset({'2', '4', '5', '6'}):53274
frozenset({' ', '5', '7', '8'}):54908
frozenset({'2', '4', '9', '6'}):53404
frozenset({'3', '4', '7', '8'}):53910
frozenset({' ', '2', '1', '6'}):54052
frozenset({'0', '4', '7', '6'}):51992
frozenset({'4', '8', '6', '3', '1'}):52624
frozenset({'2', ' ', '3', '1', '7'}):53490
frozenset({'4', '0', '8', ' ', '3'}):52213
frozenset({'2', '0', '4', '8', '7'}):51692
frozenset({'0', '9', '6', ' ', '5'}):51956
frozenset({'2', '4', '0', ' ', '3'}):52014
frozenset({'2', '9', '3', '5', '7'}):52969
frozenset({'4', '8', '6', ' ', '3'}):53436
frozenset({'2', '0', ' ', '5', '7'}):52222
frozenset({'4', '0', '9', '8', '6'}):51489
frozenset({'2', '4', '6', '5', '7'}):52725
frozenset({'4', '0', '8', '6', '3'}):51307
frozenset({'2', '0', '9', '6', ' '}):51921
frozenset({'4', '0', '8', '5', '7'}):51864
frozenset({'0', '6', ' ', '3', '5'}):51778
frozenset({'2', '8', '6', ' ', '7'}):53678
frozenset({'0', '6', '5', '1', '7'}):51284
frozenset({'2', '4', '0', '3', '5'}):51460
frozenset({'0', '9', '8', ' ', '5'}):52411
frozenset({'9', '8', '3', '1', '7'}):52976
frozenset({'2', '4', '0', '6', '7'}):51293
frozenset({'0', '9', '3', '5', '7'}):51627
frozenset({'2', '4', '8', '6', '1'}):52720
frozenset({'9', ' ', '5', '1', '7'}):53749
frozenset({'2', '4', '6', ' ', '7'}):53486
frozenset({'2', '4', '0', '1', '7'}):51443
frozenset({'2', '4', ' ', '5', '7'}):53732
frozenset({'9', '8', ' ', '5', '1'}):53811
frozenset({'2', '0', ' ', '5', '1'}):51994
frozenset({'2', '4', '6', '1', '7'}):52715
frozenset({'2', '6', '3', '1', '7'}):52575
frozenset({'0', '8', '6', '5', '1'}):51337
frozenset({'2', '0', '8', '1', '7'}):51530
frozenset({'4', '9', ' ', '5', '1'}):53677
frozenset({'2', '8', '6', '1', '7'}):52837
frozenset({'4', ' ', '3', '1', '7'}):53599
frozenset({'4', '0', '6', '3', '7'}):51276
frozenset({'2', '0', '9', '5', '7'}):51641
frozenset({'4', '0', '8', '6', ' '}):52053
frozenset({'2', '8', '3', '5', '7'}):53153
frozenset({'4', '9', '6', ' ', '3'}):53282
frozenset({'0', '4', '6', '1', '7'}):51313
frozenset({'4', '9', ' ', '3', '5'}):53615
frozenset({'4', '0', '6', '5', '1'}):51237
frozenset({'2', '8', '6', '3', '7'}):52839
frozenset({'2', '9', '8', '3', '5'}):53038
frozenset({'2', '9', '8', '6', '7'}):53017
frozenset({'4', '6', ' ', '3', '7'}):53435
frozenset({'4', '0', '9', '6', '1'}):51292
frozenset({'2', '9', '6', ' ', '3'}):53294
frozenset({'4', '8', '3', '5', '7'}):53208
frozenset({'4', '9', '8', '3', '1'}):52925
frozenset({'4', '8', '3', '5', '1'}):52936
frozenset({'4', '9', ' ', '1', '7'}):53772
frozenset({'2', '8', '6', '5', '1'}):52706
frozenset({'4', '0', '9', '3', '5'}):51542
frozenset({'0', '4', '9', '6', '7'}):51437
frozenset({'2', '0', '8', ' ', '5'}):52320
frozenset({'2', '8', ' ', '3', '7'}):53829
frozenset({'4', '9', '6', '3', '5'}):52569
