frozenset({'2'}):1487
frozenset({'4'}):1502
frozenset({'0'}):1386
frozenset({'9'}):1504
frozenset({'8'}):1511
frozenset({'6'}):1461
frozenset({' '}):1567
frozenset({'3'}):1492
frozenset({'5'}):1505
frozenset({'1'}):1491
frozenset({'7'}):1516
frozenset({'1', '6'}):1406
frozenset({' ', '7'}):1516
frozenset({'7', '3'}):1450
frozenset({'8', '3'}):1444
frozenset({'4', '8'}):1455
frozenset({'5', '2'}):1434
frozenset({' ', '2'}):1487
frozenset({'4', '6'}):1409
frozenset({'0', '9'}):1345
frozenset({'5', '3'}):1443
frozenset({'7', '9'}):1456
frozenset({'4', '5'}):1448
frozenset({'4', '3'}):1442
frozenset({' ', '8'}):1511
frozenset({'6', '2'}):1401
frozenset({'4', '2'}):1436
frozenset({'8', '6'}):1420
frozenset({'1', '3'}):1429
frozenset({' ', '5'}):1505
frozenset({'1', '9'}):1441
frozenset({' ', '3'}):1492
frozenset({'4', ' '}):1502
frozenset({'1', '2'}):1428
frozenset({'5', '8'}):1458
frozenset({'3', '2'}):1428
frozenset({'0', '5'}):1346
frozenset({'7', '6'}):1430
frozenset({' ', '1'}):1491
frozenset({'5', '7'}):1461
frozenset({' ', '9'}):1504
frozenset({'9', '3'}):1438
frozenset({'0', '7'}):1350
frozenset({'4', '0'}):1347
frozenset({'5', '9'}):1448
frozenset({'7', '8'}):1466
frozenset({'0', '8'}):1340
frozenset({'9', '8'}):1454
frozenset({'0', '2'}):1330
frozenset({'1', '7'}):1447
frozenset({'4', '1'}):1440
frozenset({'8', '2'}):1446
frozenset({'4', '9'}):1443
frozenset({'0', '6'}):1304
frozenset({'0', ' '}):1386
frozenset({'5', '1'}):1437
frozenset({'4', '7'}):1459
frozenset({'9', '2'}):1435
frozenset({'1', '8'}):1448
frozenset({'7', '2'}):1447
frozenset({' ', '6'}):1461
frozenset({'3', '6'}):1396
frozenset({'0', '1'}):1328
frozenset({'9', '6'}):1415
frozenset({'0', '3'}):1335
frozenset({'5', '6'}):1406
frozenset({'6', '9', '2'}):1363
frozenset({'5', '6', '2'}):1352
frozenset({'7', '2', '3'}):1394
frozenset({'0', '5', '8'}):1308
frozenset({' ', '7', '8'}):1466
frozenset({'4', '1', '6'}):1361
frozenset({'7', '8', '2'}):1410
frozenset({'0', '7', '9'}):1309
frozenset({'4', ' ', '9'}):1443
frozenset({'1', '8', '3'}):1390
frozenset({'5', '9', '8'}):1406
frozenset({'0', '6', '2'}):1260
frozenset({'0', '4', '7'}):1315
frozenset({'4', '5', '0'}):1312
frozenset({'0', '4', '9'}):1308
frozenset({'6', '8', '3'}):1360
frozenset({'4', ' ', '2'}):1436
frozenset({' ', '6', '2'}):1401
frozenset({'0', '1', '2'}):1282
frozenset({'5', '8', '2'}):1398
frozenset({'4', '1', '7'}):1401
frozenset({' ', '8', '6'}):1420
frozenset({'3', '5', '2'}):1386
frozenset({'7', '9', '2'}):1398
frozenset({'4', '9', '6'}):1364
frozenset({'0', ' ', '3'}):1335
frozenset({'3', '1', '6'}):1349
frozenset({' ', '8', '2'}):1446
frozenset({'4', '7', '6'}):1383
frozenset({'4', '5', '3'}):1397
frozenset({'0', '8', '6'}):1270
frozenset({' ', '1', '8'}):1448
frozenset({'1', '2', '3'}):1378
frozenset({'5', '7', '6'}):1379
frozenset({'4', ' ', '0'}):1347
frozenset({'6', '9', '3'}):1358
frozenset({'5', '9', '3'}):1393
frozenset({' ', '7', '2'}):1447
frozenset({'0', '5', '2'}):1296
frozenset({' ', '1', '2'}):1428
frozenset({'0', '1', '6'}):1261
frozenset({' ', '5', '9'}):1448
frozenset({' ', '9', '3'}):1438
frozenset({'0', '1', '7'}):1296
frozenset({' ', '5', '7'}):1461
frozenset({'7', '9', '8'}):1412
frozenset({'5', '8', '3'}):1403
frozenset({'4', '7', '8'}):1417
frozenset({'5', '1', '8'}):1399
frozenset({'0', '5', '9'}):1307
frozenset({'0', '7', '3'}):1304
frozenset({' ', '1', '9'}):1441
frozenset({'6', '8', '2'}):1368
frozenset({'0', '9', '6'}):1273
frozenset({'7', '6', '3'}):1371
frozenset({'1', '9', '2'}):1386
frozenset({'0', '1', '8'}):1291
frozenset({'4', ' ', '8'}):1455
frozenset({'3', '6', '2'}):1349
frozenset({'0', '7', '8'}):1309
frozenset({'5', '1', '7'}):1399
frozenset({'1', '7', '9'}):1400
frozenset({'1', '7', '3'}):1391
frozenset({'0', ' ', '9'}):1345
frozenset({'5', '1', '9'}):1391
frozenset({'1', '9', '6'}):1367
frozenset({'5', '9', '2'}):1387
frozenset({'4', '2', '6'}):1356
frozenset({' ', '8', '3'}):1444
frozenset({'4', '5', '2'}):1388
frozenset({'4', '5', '1'}):1392
frozenset({'0', '9', '3'}):1300
frozenset({' ', '1', '7'}):1447
frozenset({'0', '5', '3'}):1302
frozenset({'4', '5', ' '}):1448
frozenset({'0', '7', '6'}):1278
frozenset({'4', '9', '8'}):1401
frozenset({'7', '8', '3'}):1407
frozenset({'5', '8', '6'}):1371
frozenset({'9', '8', '6'}):1379
frozenset({'4', '0', '3'}):1300
frozenset({'1', '8', '2'}):1392
frozenset({' ', '7', '6'}):1430
frozenset({'4', '0', '6'}):1272
frozenset({'3', '0', '2'}):1287
frozenset({'1', '8', '6'}):1370
frozenset({' ', '9', '2'}):1435
frozenset({'0', ' ', '8'}):1340
frozenset({'4', ' ', '7'}):1459
frozenset({'4', '1', '3'}):1389
frozenset({'0', '8', '2'}):1295
frozenset({' ', '5', '8'}):1458
frozenset({'4', '2', '3'}):1386
frozenset({'4', '1', '2'}):1385
frozenset({'4', '5', '6'}):1361
frozenset({'4', '3', '6'}):1356
frozenset({'4', '5', '7'}):1411
frozenset({'4', '7', '9'}):1403
frozenset({'0', '9', '8'}):1302
frozenset({'1', '7', '2'}):1390
frozenset({'4', '1', '9'}):1392
frozenset({'5', '7', '9'}):1406
frozenset({'8', '2', '3'}):1391
frozenset({'4', ' ', '6'}):1409
frozenset({'4', '1', '0'}):1297
frozenset({'4', '0', '2'}):1297
frozenset({'1', '7', '8'}):1408
frozenset({'0', '9', '2'}):1294
frozenset({'0', '5', '1'}):1293
frozenset({' ', '7', '3'}):1450
frozenset({'0', '1', '9'}):1296
frozenset({'4', ' ', '1'}):1440
frozenset({' ', '3', '4', '5'}):1397
frozenset({' ', '4', '7', '9'}):1403
frozenset({'2', '5', '8', '6'}):1322
frozenset({' ', '0', '5', '1'}):1293
frozenset({'4', '1', '7', '9'}):1356
frozenset({'4', '1', '0', '8'}):1264
frozenset({'2', '0', '1', '8'}):1252
frozenset({' ', '1', '8', '6'}):1370
frozenset({'2', '3', '1', '9'}):1341
frozenset({'4', '5', '1', '6'}):1316
frozenset({'1', '7', '9', '8'}):1365
frozenset({' ', '2', '4', '1'}):1385
frozenset({'3', '7', '8', '6'}):1339
frozenset({'5', '9', '8', '6'}):1333
frozenset({' ', '2', '4', '7'}):1401
frozenset({'7', '9', '8', '6'}):1352
frozenset({' ', '2', '4', '5'}):1388
frozenset({'3', '0', '5', '7'}):1274
frozenset({'3', '5', '7', '6'}):1332
frozenset({' ', '3', '4', '0'}):1300
frozenset({'2', '4', '7', '9'}):1354
frozenset({' ', '5', '8', '6'}):1371
frozenset({'2', '3', '4', '5'}):1346
frozenset({'2', '5', '7', '9'}):1354
frozenset({' ', '4', '8', '6'}):1373
frozenset({' ', '3', '0', '9'}):1300
frozenset({' ', '0', '5', '7'}):1313
frozenset({' ', '3', '0', '7'}):1304
frozenset({'0', '5', '9', '8'}):1271
frozenset({'4', '0', '9', '8'}):1271
frozenset({' ', '2', '3', '9'}):1382
frozenset({'2', '0', '9', '6'}):1233
frozenset({'3', '4', '1', '8'}):1354
frozenset({' ', '2', '1', '9'}):1386
frozenset({'0', '4', '7', '9'}):1276
frozenset({' ', '4', '0', '8'}):1307
frozenset({'2', '3', '0', '6'}):1224
frozenset({' ', '2', '3', '1'}):1378
frozenset({'2', '0', '1', '9'}):1255
frozenset({'2', '3', '7', '8'}):1361
frozenset({'2', '5', '9', '8'}):1353
frozenset({' ', '4', '7', '6'}):1383
frozenset({' ', '0', '1', '9'}):1296
frozenset({'3', '4', '5', '1'}):1348
frozenset({'2', '1', '9', '6'}):1323
frozenset({'5', '1', '7', '6'}):1329
frozenset({'0', '1', '7', '8'}):1263
frozenset({' ', '3', '0', '1'}):1284
frozenset({'4', '1', '9', '6'}):1323
frozenset({'4', '5', '1', '9'}):1348
frozenset({'0', '5', '7', '6'}):1244
frozenset({'3', '0', '9', '6'}):1235
frozenset({'1', '7', '8', '6'}):1344
frozenset({'3', '7', '9', '8'}):1360
frozenset({'2', '4', '8', '6'}):1325
frozenset({' ', '5', '7', '9'}):1406
frozenset({' ', '5', '9', '8'}):1406
frozenset({'2', '4', '7', '6'}):1333
frozenset({' ', '3', '7', '8'}):1407
frozenset({' ', '4', '9', '8'}):1401
frozenset({'2', '5', '7', '6'}):1328
frozenset({'3', '4', '5', '7'}):1363
frozenset({'3', '4', '7', '9'}):1355
frozenset({'3', '4', '5', '9'}):1351
frozenset({'0', '5', '8', '6'}):1239
frozenset({' ', '2', '3', '0'}):1287
frozenset({'4', '0', '8', '6'}):1242
frozenset({'2', '0', '7', '8'}):1269
frozenset({' ', '3', '4', '7'}):1402
frozenset({'4', '5', '1', '0'}):1266
frozenset({' ', '2', '3', '6'}):1349
frozenset({'2', '0', '5', '7'}):1268
frozenset({'2', '3', '0', '9'}):1256
frozenset({'2', '0', '5', '1'}):1251
frozenset({'2', '0', '1', '6'}):1223
frozenset({' ', '0', '1', '6'}):1261
frozenset({'1', '7', '9', '6'}):1337
frozenset({'5', '1', '7', '9'}):1355
frozenset({'3', '5', '1', '7'}):1353
frozenset({' ', '5', '1', '8'}):1399
frozenset({'2', '4', '1', '8'}):1351
frozenset({'0', '5', '7', '9'}):1274
frozenset({'2', '4', '9', '8'}):1351
frozenset({' ', '5', '7', '6'}):1379
frozenset({'4', '0', '8', '7'}):1280
frozenset({' ', '2', '0', '6'}):1260
frozenset({'3', '0', '9', '8'}):1261
frozenset({'0', '5', '7', '8'}):1278
frozenset({' ', '2', '3', '8'}):1391
frozenset({'3', '4', '7', '6'}):1333
frozenset({' ', '2', '5', '8'}):1398
frozenset({'4', '7', '9', '6'}):1338
frozenset({'3', '4', '5', '6'}):1316
frozenset({'2', '3', '5', '7'}):1357
frozenset({' ', '3', '8', '6'}):1360
frozenset({' ', '0', '5', '4'}):1312
frozenset({'3', '5', '9', '6'}):1317
frozenset({'2', '3', '5', '8'}):1353
frozenset({'2', '0', '5', '6'}):1229
frozenset({'2', '3', '1', '8'}):1344
frozenset({' ', '2', '3', '7'}):1394
frozenset({'4', '7', '8', '6'}):1351
frozenset({' ', '2', '5', '9'}):1387
frozenset({'4', '3', '0', '1'}):1256
frozenset({'3', '4', '1', '6'}):1315
frozenset({'2', '4', '1', '7'}):1352
frozenset({'2', '1', '7', '6'}):1328
frozenset({' ', '1', '7', '6'}):1376
frozenset({' ', '5', '1', '7'}):1399
frozenset({' ', '3', '5', '7'}):1408
frozenset({'0', '5', '1', '9'}):1262
frozenset({'3', '0', '5', '1'}):1254
frozenset({'1', '9', '8', '6'}):1335
frozenset({'2', '3', '4', '0'}):1257
frozenset({'0', '5', '9', '6'}):1239
frozenset({' ', '2', '0', '5'}):1296
frozenset({' ', '2', '0', '9'}):1294
frozenset({'3', '0', '8', '6'}):1230
frozenset({' ', '2', '0', '4'}):1297
frozenset({' ', '0', '5', '6'}):1268
frozenset({' ', '3', '4', '8'}):1402
frozenset({'0', '9', '8', '6'}):1242
frozenset({' ', '3', '9', '8'}):1394
frozenset({'2', '3', '8', '6'}):1318
frozenset({'2', '0', '5', '9'}):1262
frozenset({'2', '5', '1', '8'}):1347
frozenset({'3', '0', '4', '6'}):1232
frozenset({'0', '4', '9', '6'}):1242
frozenset({'4', '5', '1', '8'}):1356
frozenset({'3', '4', '5', '8'}):1362
frozenset({' ', '2', '5', '6'}):1352
frozenset({'4', '7', '9', '8'}):1366
frozenset({'2', '9', '8', '6'}):1333
frozenset({' ', '4', '5', '7'}):1411
frozenset({' ', '3', '4', '9'}):1392
frozenset({' ', '2', '1', '8'}):1392
frozenset({'3', '4', '1', '9'}):1348
frozenset({'2', '4', '1', '6'}):1316
frozenset({' ', '4', '1', '8'}):1401
frozenset({'2', '1', '7', '9'}):1351
frozenset({' ', '1', '7', '9'}):1400
frozenset({' ', '0', '7', '8'}):1309
frozenset({'3', '1', '9', '8'}):1350
frozenset({'2', '3', '4', '8'}):1352
frozenset({'0', '5', '1', '6'}):1227
frozenset({'0', '1', '7', '9'}):1264
frozenset({' ', '7', '9', '6'}):1384
frozenset({'2', '4', '5', '8'}):1354
frozenset({'3', '5', '8', '6'}):1323
frozenset({'4', '2', '0', '1'}):1255
frozenset({'3', '9', '8', '6'}):1325
frozenset({' ', '5', '1', '6'}):1355
frozenset({' ', '3', '1', '7'}):1391
frozenset({'3', '7', '9', '6'}):1333
frozenset({'2', '3', '5', '9'}):1343
frozenset({' ', '0', '5', '9'}):1307
frozenset({'4', '5', '0', '8'}):1277
frozenset({'2', '4', '7', '3'}):1354
frozenset({'2', '3', '9', '8'}):1348
frozenset({' ', '2', '5', '7'}):1399
frozenset({'2', '3', '0', '1'}):1245
frozenset({'4', '5', '8', '6'}):1329
frozenset({'4', '9', '8', '6'}):1333
frozenset({' ', '2', '7', '9'}):1398
frozenset({'3', '4', '5', '0'}):1271
frozenset({' ', '4', '1', '7'}):1401
frozenset({'3', '4', '0', '9'}):1267
frozenset({'4', '1', '9', '8'}):1357
frozenset({'2', '0', '7', '6'}):1236
frozenset({' ', '2', '1', '7'}):1390
frozenset({' ', '3', '4', '6'}):1356
frozenset({'4', '5', '1', '7'}):1358
frozenset({' ', '1', '7', '8'}):1408
frozenset({'2', '4', '1', '9'}):1344
frozenset({'5', '1', '9', '6'}):1319
frozenset({'3', '0', '1', '8'}):1250
frozenset({'2', '5', '1', '7'}):1347
frozenset({'3', '5', '1', '8'}):1351
frozenset({'2', '4', '5', '0'}):1266
frozenset({'3', '1', '8', '6'}):1317
frozenset({'0', '1', '9', '6'}):1235
frozenset({'0', '1', '7', '6'}):1236
frozenset({'3', '5', '9', '8'}):1356
frozenset({' ', '5', '1', '9'}):1391
frozenset({'2', '0', '5', '8'}):1265
frozenset({'2', '0', '9', '8'}):1261
frozenset({'2', '3', '9', '6'}):1316
frozenset({'2', '3', '5', '6'}):1310
frozenset({' ', '0', '7', '6'}):1278
frozenset({' ', '0', '9', '6'}):1273
frozenset({'4', '5', '7', '9'}):1360
frozenset({' ', '2', '8', '6'}):1368
frozenset({' ', '2', '0', '7'}):1300
frozenset({' ', '3', '5', '8'}):1403
frozenset({' ', '2', '7', '6'}):1373
frozenset({'4', '5', '9', '8'}):1358
frozenset({'4', '1', '8', '6'}):1329
frozenset({'2', '3', '0', '5'}):1259
frozenset({'2', '0', '7', '9'}):1264
frozenset({'2', '5', '1', '6'}):1309
frozenset({'2', '4', '5', '1'}):1340
frozenset({'3', '1', '9', '6'}):1316
frozenset({' ', '4', '0', '1'}):1297
frozenset({'3', '1', '7', '6'}):1325
frozenset({' ', '2', '0', '1'}):1282
frozenset({'3', '4', '1', '7'}):1353
frozenset({' ', '2', '3', '4'}):1386
frozenset({' ', '0', '9', '8'}):1302
frozenset({'3', '1', '7', '8'}):1356
frozenset({' ', '0', '5', '8'}):1308
frozenset({' ', '0', '4', '7'}):1315
frozenset({'2', '0', '8', '6'}):1232
frozenset({'2', '3', '4', '9'}):1342
frozenset({'3', '4', '0', '8'}):1265
frozenset({' ', '9', '8', '6'}):1379
frozenset({'2', '4', '5', '7'}):1357
frozenset({' ', '0', '7', '9'}):1309
frozenset({'4', '5', '9', '6'}):1320
frozenset({' ', '3', '0', '5'}):1302
frozenset({' ', '2', '7', '8'}):1410
frozenset({'3', '4', '9', '6'}):1319
frozenset({' ', '2', '9', '8'}):1397
frozenset({'4', '5', '7', '6'}):1338
frozenset({'3', '0', '7', '8'}):1268
frozenset({'5', '7', '9', '6'}):1337
frozenset({' ', '2', '4', '8'}):1398
frozenset({'1', '0', '4', '9'}):1266
frozenset({'4', '1', '7', '8'}):1366
frozenset({'2', '1', '9', '8'}):1353
frozenset({'2', '1', '7', '8'}):1358
frozenset({'3', '4', '8', '6'}):1325
frozenset({'2', '5', '1', '9'}):1342
frozenset({'3', '5', '1', '6'}):1308
frozenset({'3', '1', '7', '9'}):1351
frozenset({' ', '0', '1', '7'}):1296
frozenset({'3', '0', '5', '6'}):1231
frozenset({'0', '7', '9', '6'}):1247
frozenset({' ', '3', '1', '6'}):1349
frozenset({'3', '5', '7', '8'}):1371
frozenset({' ', '3', '7', '9'}):1399
frozenset({' ', '3', '5', '9'}):1393
frozenset({'0', '5', '1', '7'}):1263
frozenset({'5', '1', '9', '8'}):1356
frozenset({' ', '0', '8', '6'}):1270
frozenset({'2', '0', '4', '7'}):1270
frozenset({'3', '0', '7', '6'}):1239
frozenset({'2', '3', '4', '6'}):1313
frozenset({'2', '3', '0', '8'}):1255
frozenset({' ', '0', '4', '6'}):1272
frozenset({'2', '7', '8', '6'}):1344
frozenset({' ', '4', '5', '9'}):1395
frozenset({'4', '1', '0', '6'}):1233
frozenset({'2', '0', '7', '3'}):1261
frozenset({' ', '2', '5', '1'}):1380
frozenset({' ', '2', '0', '8'}):1295
frozenset({'2', '1', '8', '6'}):1323
frozenset({' ', '4', '1', '6'}):1361
frozenset({'0', '5', '4', '6'}):1240
frozenset({' ', '4', '5', '1'}):1392
frozenset({'4', '5', '7', '8'}):1373
frozenset({' ', '2', '9', '6'}):1363
frozenset({'3', '4', '9', '8'}):1355
frozenset({'0', '1', '8', '6'}):1230
frozenset({'0', '5', '1', '8'}):1260
frozenset({'2', '3', '1', '7'}):1346
frozenset({'3', '5', '1', '9'}):1345
frozenset({'3', '0', '5', '9'}):1268
frozenset({' ', '3', '1', '9'}):1386
frozenset({'2', '0', '4', '6'}):1231
frozenset({' ', '3', '0', '8'}):1294
frozenset({' ', '0', '1', '8'}):1291
frozenset({'3', '0', '1', '7'}):1256
frozenset({' ', '3', '7', '6'}):1371
frozenset({' ', '5', '9', '6'}):1364
frozenset({'2', '4', '7', '8'}):1367
frozenset({'3', '0', '1', '9'}):1257
frozenset({' ', '3', '5', '6'}):1353
frozenset({' ', '3', '9', '6'}):1358
frozenset({'5', '7', '8', '6'}):1347
frozenset({' ', '2', '4', '9'}):1386
frozenset({'5', '1', '8', '6'}):1324
frozenset({'3', '0', '7', '9'}):1269
frozenset({'0', '7', '9', '8'}):1271
frozenset({'3', '0', '5', '8'}):1268
frozenset({'2', '3', '7', '9'}):1351
frozenset({' ', '7', '8', '6'}):1393
frozenset({'2', '4', '5', '9'}):1343
frozenset({' ', '4', '0', '9'}):1308
frozenset({'2', '5', '7', '8'}):1366
frozenset({' ', '4', '9', '6'}):1364
frozenset({' ', '4', '5', '6'}):1361
frozenset({'2', '7', '9', '8'}):1364
frozenset({' ', '2', '3', '5'}):1386
frozenset({'2', '0', '1', '7'}):1253
frozenset({'0', '5', '4', '7'}):1282
frozenset({' ', '3', '4', '1'}):1389
frozenset({' ', '4', '1', '9'}):1392
frozenset({'0', '3', '4', '7'}):1271
frozenset({'4', '5', '0', '9'}):1275
frozenset({'0', '4', '7', '1'}):1268
frozenset({'4', '1', '7', '6'}):1336
frozenset({'0', '1', '9', '8'}):1262
frozenset({' ', '3', '1', '8'}):1390
frozenset({' ', '1', '9', '8'}):1402
frozenset({'4', '2', '3', '1'}):1343
frozenset({'2', '3', '1', '6'}):1310
frozenset({'2', '3', '5', '1'}):1338
frozenset({' ', '3', '5', '1'}):1385
frozenset({'5', '1', '7', '8'}):1364
frozenset({'2', '4', '0', '9'}):1262
frozenset({'3', '0', '1', '6'}):1222
frozenset({'5', '7', '9', '8'}):1368
frozenset({' ', '2', '4', '6'}):1356
frozenset({' ', '1', '9', '6'}):1367
frozenset({'3', '5', '7', '9'}):1360
frozenset({'0', '7', '8', '6'}):1248
frozenset({'2', '7', '9', '6'}):1335
frozenset({' ', '4', '5', '8'}):1407
frozenset({' ', '3', '0', '6'}):1261
frozenset({'2', '4', '0', '8'}):1265
frozenset({'2', '5', '9', '6'}):1318
frozenset({' ', '4', '7', '8'}):1417
frozenset({'2', '3', '7', '6'}):1327
frozenset({' ', '7', '9', '8'}):1412
frozenset({'2', '4', '5', '6'}):1311
frozenset({' ', '5', '7', '8'}):1418
frozenset({'2', '4', '9', '6'}):1318
frozenset({'3', '4', '7', '8'}):1367
frozenset({' ', '2', '1', '6'}):1355
frozenset({'0', '4', '7', '6'}):1249
frozenset({'4', '8', '6', '3', '1'}):1287
frozenset({'2', ' ', '3', '1', '7'}):1346
frozenset({'4', '0', '8', ' ', '3'}):1265
frozenset({'2', '0', '4', '8', '7'}):1242
frozenset({'0', '9', '6', ' ', '5'}):1239
frozenset({'2', '4', '0', ' ', '3'}):1257
frozenset({'2', '9', '3', '5', '7'}):1316
frozenset({'4', '8', '6', ' ', '3'}):1325
frozenset({'2', '0', ' ', '5', '7'}):1268
frozenset({'4', '0', '9', '8', '6'}):1215
frozenset({'2', '4', '6', '5', '7'}):1291
frozenset({'4', '0', '8', '6', '3'}):1205
frozenset({'2', '0', '9', '6', ' '}):1233
frozenset({'4', '0', '8', '5', '7'}):1250
frozenset({'0', '6', ' ', '3', '5'}):1231
frozenset({'2', '8', '6', ' ', '7'}):1344
frozenset({'0', '6', '5', '1', '7'}):1204
frozenset({'2', '4', '0', '3', '5'}):1231
frozenset({'0', '9', '8', ' ', '5'}):1271
frozenset({'9', '8', '3', '1', '7'}):1319
frozenset({'2', '4', '0', '6', '7'}):1210
frozenset({'0', '9', '3', '5', '7'}):1240
frozenset({'2', '4', '8', '6', '1'}):1286
frozenset({'9', ' ', '5', '1', '7'}):1355
frozenset({'2', '4', '6', ' ', '7'}):1333
frozenset({'2', '4', '0', '1', '7'}):1229
frozenset({'2', '4', ' ', '5', '7'}):1357
frozenset({'9', '8', ' ', '5', '1'}):1356
frozenset({'2', '0', ' ', '5', '1'}):1251
frozenset({'2', '4', '6', '1', '7'}):1294
frozenset({'2', '6', '3', '1', '7'}):1289
frozenset({'0', '8', '6', '5', '1'}):1200
frozenset({'2', '0', '8', '1', '7'}):1227
frozenset({'4', '9', ' ', '5', '1'}):1348
frozenset({'2', '8', '6', '1', '7'}):1300
frozenset({'4', ' ', '3', '1', '7'}):1353
frozenset({'4', '0', '6', '3', '7'}):1212
frozenset({'2', '0', '9', '5', '7'}):1234
frozenset({'4', '0', '8', '6', ' '}):1242
frozenset({'2', '8', '3', '5', '7'}):1327
frozenset({'4', '9', '6', ' ', '3'}):1319
frozenset({'0', '4', '6', '1', '7'}):1211
frozenset({'4', '9', ' ', '3', '5'}):1351
frozenset({'4', '0', '6', '5', '1'}):1203
frozenset({'2', '8', '6', '3', '7'}):1300
frozenset({'2', '9', '8', '3', '5'}):1312
frozenset({'2', '9', '8', '6', '7'}):1309
frozenset({'4', '6', ' ', '3', '7'}):1333
frozenset({'4', '0', '9', '6', '1'}):1208
frozenset({'2', '9', '6', ' ', '3'}):1316
frozenset({'4', '8', '3', '5', '7'}):1331
frozenset({'4', '9', '8', '3', '1'}):1316
frozenset({'4', '8', '3', '5', '1'}):1316
frozenset({'4', '9', ' ', '1', '7'}):1356
frozenset({'2', '8', '6', '5', '1'}):1280
frozenset({'4', '0', '9', '3', '5'}):1239
frozenset({'0', '4', '9', '6', '7'}):1219
frozenset({'2', '0', '8', ' ', '5'}):1265
frozenset({'2', '8', ' ', '3', '7'}):1361
frozenset({'4', '9', '6', '3', '5'}):1281
