frozenset({'2'}):39184
frozenset({'4'}):39295
frozenset({'0'}):37324
frozenset({'9'}):39362
frozenset({'8'}):39542
frozenset({'6'}):38866
frozenset({' '}):40539
frozenset({'3'}):39076
frozenset({'5'}):39304
frozenset({'1'}):39061
frozenset({'7'}):39463
frozenset({'1', '6'}):37736
frozenset({' ', '7'}):39463
frozenset({'7', '3'}):38199
frozenset({'8', '3'}):38241
frozenset({'4', '8'}):38437
frozenset({'5', '2'}):38139
frozenset({' ', '2'}):39184
frozenset({'4', '6'}):37855
frozenset({'0', '9'}):36501
frozenset({'5', '3'}):38081
frozenset({'7', '9'}):38402
frozenset({'4', '5'}):38225
frozenset({'4', '3'}):38101
frozenset({' ', '8'}):39542
frozenset({'6', '2'}):37792
frozenset({'4', '2'}):38095
frozenset({'8', '6'}):38081
frozenset({'1', '3'}):37835
frozenset({' ', '5'}):39304
frozenset({'1', '9'}):38124
frozenset({' ', '3'}):39076
frozenset({'4', ' '}):39295
frozenset({'1', '2'}):37951
frozenset({'5', '8'}):38482
frozenset({'3', '2'}):37987
frozenset({'0', '5'}):36482
frozenset({'7', '6'}):38019
frozenset({' ', '1'}):39061
frozenset({'5', '7'}):38395
frozenset({' ', '9'}):39362
frozenset({'9', '3'}):38054
frozenset({'0', '7'}):36550
frozenset({'4', '0'}):36470
frozenset({'5', '9'}):38283
frozenset({'7', '8'}):38591
frozenset({'0', '8'}):36593
frozenset({'9', '8'}):38478
frozenset({'0', '2'}):36328
frozenset({'1', '7'}):38161
frozenset({'4', '1'}):38081
frozenset({'8', '2'}):38379
frozenset({'4', '9'}):38262
frozenset({'0', '6'}):36074
frozenset({'0', ' '}):37324
frozenset({'5', '1'}):38054
frozenset({'4', '7'}):38400
frozenset({'9', '2'}):38241
frozenset({'1', '8'}):38224
frozenset({'7', '2'}):38265
frozenset({' ', '6'}):38866
frozenset({'3', '6'}):37641
frozenset({'0', '1'}):36241
frozenset({'9', '6'}):37920
frozenset({'0', '3'}):36313
frozenset({'5', '6'}):37814
frozenset({'6', '9', '2'}):37021
frozenset({'5', '6', '2'}):36856
frozenset({'7', '2', '3'}):37219
frozenset({'0', '5', '8'}):35880
frozenset({' ', '7', '8'}):38591
frozenset({'4', '1', '6'}):36891
frozenset({'7', '8', '2'}):37550
frozenset({'0', '7', '9'}):35804
frozenset({'4', ' ', '9'}):38262
frozenset({'1', '8', '3'}):37111
frozenset({'5', '9', '8'}):37544
frozenset({'0', '6', '2'}):35262
frozenset({'0', '4', '7'}):35798
frozenset({'4', '5', '0'}):35736
frozenset({'0', '4', '9'}):35726
frozenset({'6', '8', '3'}):36969
frozenset({'4', ' ', '2'}):38095
frozenset({' ', '6', '2'}):37792
frozenset({'0', '1', '2'}):35402
frozenset({'5', '8', '2'}):37463
frozenset({'4', '1', '7'}):37305
frozenset({' ', '8', '6'}):38081
frozenset({'3', '5', '2'}):37120
frozenset({'7', '9', '2'}):37394
frozenset({'4', '9', '6'}):36999
frozenset({'0', ' ', '3'}):36313
frozenset({'3', '1', '6'}):36660
frozenset({' ', '8', '2'}):38379
frozenset({'4', '7', '6'}):37151
frozenset({'4', '5', '3'}):37208
frozenset({'0', '8', '6'}):35507
frozenset({' ', '1', '8'}):38224
frozenset({'1', '2', '3'}):36932
frozenset({'5', '7', '6'}):37092
frozenset({'4', ' ', '0'}):36470
frozenset({'6', '9', '3'}):36804
frozenset({'5', '9', '3'}):37166
frozenset({' ', '7', '2'}):38265
frozenset({'0', '5', '2'}):35614
frozenset({' ', '1', '2'}):37951
frozenset({'0', '1', '6'}):35232
frozenset({' ', '5', '9'}):38283
frozenset({' ', '9', '3'}):38054
frozenset({'0', '1', '7'}):35577
frozenset({' ', '5', '7'}):38395
frozenset({'7', '9', '8'}):37634
frozenset({'5', '8', '3'}):37378
frozenset({'4', '7', '8'}):37637
frozenset({'5', '1', '8'}):37341
frozenset({'0', '5', '9'}):35747
frozenset({'0', '7', '3'}):35672
frozenset({' ', '1', '9'}):38124
frozenset({'6', '8', '2'}):37124
frozenset({'0', '9', '6'}):35403
frozenset({'7', '6', '3'}):36935
frozenset({'1', '9', '2'}):37174
frozenset({'0', '1', '8'}):35604
frozenset({'4', ' ', '8'}):38437
frozenset({'3', '6', '2'}):36768
frozenset({'0', '7', '8'}):35895
frozenset({'5', '1', '7'}):37277
frozenset({'1', '7', '9'}):37312
frozenset({'1', '7', '3'}):37082
frozenset({'0', ' ', '9'}):36501
frozenset({'5', '1', '9'}):37225
frozenset({'1', '9', '6'}):36928
frozenset({'5', '9', '2'}):37299
frozenset({'4', '2', '6'}):36878
frozenset({' ', '8', '3'}):38241
frozenset({'4', '5', '2'}):37173
frozenset({'4', '5', '1'}):37186
frozenset({'0', '9', '3'}):35580
frozenset({' ', '1', '7'}):38161
frozenset({'0', '5', '3'}):35606
frozenset({'4', '5', ' '}):38225
frozenset({'0', '7', '6'}):35420
frozenset({'4', '9', '8'}):37498
frozenset({'7', '8', '3'}):37450
frozenset({'5', '8', '6'}):37138
frozenset({'9', '8', '6'}):37212
frozenset({'4', '0', '3'}):35570
frozenset({'1', '8', '2'}):37256
frozenset({' ', '7', '6'}):38019
frozenset({'4', '0', '6'}):35342
frozenset({'3', '0', '2'}):35484
frozenset({'1', '8', '6'}):37034
frozenset({' ', '9', '2'}):38241
frozenset({'0', ' ', '8'}):36593
frozenset({'4', ' ', '7'}):38400
frozenset({'4', '1', '3'}):37033
frozenset({'0', '8', '2'}):35721
frozenset({' ', '5', '8'}):38482
frozenset({'4', '2', '3'}):37099
frozenset({'4', '1', '2'}):37067
frozenset({'4', '5', '6'}):36934
frozenset({'4', '3', '6'}):36815
frozenset({'4', '5', '7'}):37458
frozenset({'4', '7', '9'}):37461
frozenset({'0', '9', '8'}):35838
frozenset({'1', '7', '2'}):37153
frozenset({'4', '1', '9'}):37243
frozenset({'5', '7', '9'}):37454
frozenset({'8', '2', '3'}):37299
frozenset({'4', ' ', '6'}):37855
frozenset({'4', '1', '0'}):35539
frozenset({'4', '0', '2'}):35554
frozenset({'1', '7', '8'}):37417
frozenset({'0', '9', '2'}):35655
frozenset({'0', '5', '1'}):35518
frozenset({' ', '7', '3'}):38199
frozenset({'0', '1', '9'}):35585
frozenset({'4', ' ', '1'}):38081
frozenset({' ', '3', '4', '5'}):37208
frozenset({' ', '4', '7', '9'}):37461
frozenset({'2', '5', '8', '6'}):36271
frozenset({' ', '0', '5', '1'}):35518
frozenset({'4', '1', '7', '9'}):36536
frozenset({'4', '1', '0', '8'}):34970
frozenset({'2', '0', '1', '8'}):34864
frozenset({' ', '1', '8', '6'}):37034
frozenset({'2', '3', '1', '9'}):36234
frozenset({'4', '5', '1', '6'}):36089
frozenset({'1', '7', '9', '8'}):36645
frozenset({' ', '2', '4', '1'}):37067
frozenset({'3', '7', '8', '6'}):36340
frozenset({'5', '9', '8', '6'}):36374
frozenset({' ', '2', '4', '7'}):37329
frozenset({'7', '9', '8', '6'}):36542
frozenset({' ', '2', '4', '5'}):37173
frozenset({'3', '0', '5', '7'}):35032
frozenset({'3', '5', '7', '6'}):36164
frozenset({' ', '3', '4', '0'}):35570
frozenset({'2', '4', '7', '9'}):36546
frozenset({' ', '5', '8', '6'}):37138
frozenset({'2', '3', '4', '5'}):36310
frozenset({'2', '5', '7', '9'}):36555
frozenset({' ', '4', '8', '6'}):37162
frozenset({' ', '3', '0', '9'}):35580
frozenset({' ', '0', '5', '7'}):35805
frozenset({' ', '3', '0', '7'}):35672
frozenset({'0', '5', '9', '8'}):35191
frozenset({'4', '0', '9', '8'}):35147
frozenset({' ', '2', '3', '9'}):37138
frozenset({'2', '0', '9', '6'}):34706
frozenset({'3', '4', '1', '8'}):36373
frozenset({' ', '2', '1', '9'}):37174
frozenset({'0', '4', '7', '9'}):35114
frozenset({' ', '4', '0', '8'}):35829
frozenset({'2', '3', '0', '6'}):34513
frozenset({' ', '2', '3', '1'}):36932
frozenset({'2', '0', '1', '9'}):34857
frozenset({'2', '3', '7', '8'}):36595
frozenset({'2', '5', '9', '8'}):36683
frozenset({' ', '4', '7', '6'}):37151
frozenset({' ', '0', '1', '9'}):35585
frozenset({'3', '4', '5', '1'}):36289
frozenset({'2', '1', '9', '6'}):36144
frozenset({'5', '1', '7', '6'}):36201
frozenset({'0', '1', '7', '8'}):35003
frozenset({' ', '3', '0', '1'}):35355
frozenset({'4', '1', '9', '6'}):36155
frozenset({'4', '5', '1', '9'}):36441
frozenset({'0', '5', '7', '6'}):34769
frozenset({'3', '0', '9', '6'}):34587
frozenset({'1', '7', '8', '6'}):36375
frozenset({'3', '7', '9', '8'}):36599
frozenset({'2', '4', '8', '6'}):36275
frozenset({' ', '5', '7', '9'}):37454
frozenset({' ', '5', '9', '8'}):37544
frozenset({'2', '4', '7', '6'}):36255
frozenset({' ', '3', '7', '8'}):37450
frozenset({' ', '4', '9', '8'}):37498
frozenset({'2', '5', '7', '6'}):36208
frozenset({'3', '4', '5', '7'}):36549
frozenset({'3', '4', '7', '9'}):36504
frozenset({'3', '4', '5', '9'}):36383
frozenset({'0', '5', '8', '6'}):34853
frozenset({' ', '2', '3', '0'}):35484
frozenset({'4', '0', '8', '6'}):34840
frozenset({'2', '0', '7', '8'}):35103
frozenset({' ', '3', '4', '7'}):37341
frozenset({'4', '5', '1', '0'}):34901
frozenset({' ', '2', '3', '6'}):36768
frozenset({'2', '0', '5', '7'}):35002
frozenset({'2', '3', '0', '9'}):34866
frozenset({'2', '0', '5', '1'}):34774
frozenset({'2', '0', '1', '6'}):34522
frozenset({' ', '0', '1', '6'}):35232
frozenset({'1', '7', '9', '6'}):36260
frozenset({'5', '1', '7', '9'}):36511
frozenset({'3', '5', '1', '7'}):36351
frozenset({' ', '5', '1', '8'}):37341
frozenset({'2', '4', '1', '8'}):36433
frozenset({'0', '5', '7', '9'}):35126
frozenset({'2', '4', '9', '8'}):36616
frozenset({' ', '5', '7', '6'}):37092
frozenset({'4', '0', '8', '7'}):35222
frozenset({' ', '2', '0', '6'}):35262
frozenset({'3', '0', '9', '8'}):34984
frozenset({'0', '5', '7', '8'}):35262
frozenset({' ', '2', '3', '8'}):37299
frozenset({'3', '4', '7', '6'}):36208
frozenset({' ', '2', '5', '8'}):37463
frozenset({'4', '7', '9', '6'}):36365
frozenset({'3', '4', '5', '6'}):36032
frozenset({'2', '3', '5', '7'}):36455
frozenset({' ', '3', '8', '6'}):36969
frozenset({' ', '0', '5', '4'}):35736
frozenset({'3', '5', '9', '6'}):36025
frozenset({'2', '3', '5', '8'}):36527
frozenset({'2', '0', '5', '6'}):34616
frozenset({'2', '3', '1', '8'}):36321
frozenset({' ', '2', '3', '7'}):37219
frozenset({'4', '7', '8', '6'}):36531
frozenset({' ', '2', '5', '9'}):37299
frozenset({'4', '3', '0', '1'}):34733
frozenset({'3', '4', '1', '6'}):35957
frozenset({'2', '4', '1', '7'}):36383
frozenset({'2', '1', '7', '6'}):36154
frozenset({' ', '1', '7', '6'}):37001
frozenset({' ', '5', '1', '7'}):37277
frozenset({' ', '3', '5', '7'}):37329
frozenset({'0', '5', '1', '9'}):34923
frozenset({'3', '0', '5', '1'}):34740
frozenset({'1', '9', '8', '6'}):36294
frozenset({'2', '3', '4', '0'}):34800
frozenset({'0', '5', '9', '6'}):34741
frozenset({' ', '2', '0', '5'}):35614
frozenset({' ', '2', '0', '9'}):35655
frozenset({'3', '0', '8', '6'}):34686
frozenset({' ', '2', '0', '4'}):35554
frozenset({' ', '0', '5', '6'}):35343
frozenset({' ', '3', '4', '8'}):37363
frozenset({'0', '9', '8', '6'}):34885
frozenset({' ', '3', '9', '8'}):37300
frozenset({'2', '3', '8', '6'}):36184
frozenset({'2', '0', '5', '9'}):34997
frozenset({'2', '5', '1', '8'}):36475
frozenset({'3', '0', '4', '6'}):34549
frozenset({'0', '4', '9', '6'}):34732
frozenset({'4', '5', '1', '8'}):36533
frozenset({'3', '4', '5', '8'}):36573
frozenset({' ', '2', '5', '6'}):36856
frozenset({'4', '7', '9', '8'}):36786
frozenset({'2', '9', '8', '6'}):36413
frozenset({' ', '4', '5', '7'}):37458
frozenset({' ', '3', '4', '9'}):37187
frozenset({' ', '2', '1', '8'}):37256
frozenset({'3', '4', '1', '9'}):36292
frozenset({'2', '4', '1', '6'}):36048
frozenset({' ', '4', '1', '8'}):37330
frozenset({'2', '1', '7', '9'}):36438
frozenset({' ', '1', '7', '9'}):37312
frozenset({' ', '0', '7', '8'}):35895
frozenset({'3', '1', '9', '8'}):36356
frozenset({'2', '3', '4', '8'}):36478
frozenset({'0', '5', '1', '6'}):34580
frozenset({'0', '1', '7', '9'}):34978
frozenset({' ', '7', '9', '6'}):37159
frozenset({'2', '4', '5', '8'}):36563
frozenset({'3', '5', '8', '6'}):36187
frozenset({'4', '2', '0', '1'}):34759
frozenset({'3', '9', '8', '6'}):36192
frozenset({' ', '5', '1', '6'}):36841
frozenset({' ', '3', '1', '7'}):37082
frozenset({'3', '7', '9', '6'}):36167
frozenset({'2', '3', '5', '9'}):36350
frozenset({' ', '0', '5', '9'}):35747
frozenset({'4', '5', '0', '8'}):35192
frozenset({'2', '4', '7', '3'}):36443
frozenset({'2', '3', '9', '8'}):36516
frozenset({' ', '2', '5', '7'}):37343
frozenset({'2', '3', '0', '1'}):34659
frozenset({'4', '5', '8', '6'}):36328
frozenset({'4', '9', '8', '6'}):36378
frozenset({' ', '2', '7', '9'}):37394
frozenset({'3', '4', '5', '0'}):34947
frozenset({' ', '4', '1', '7'}):37305
frozenset({'3', '4', '0', '9'}):34904
frozenset({'4', '1', '9', '8'}):36569
frozenset({'2', '0', '7', '6'}):34670
frozenset({' ', '2', '1', '7'}):37153
frozenset({' ', '3', '4', '6'}):36815
frozenset({'4', '5', '1', '7'}):36511
frozenset({' ', '1', '7', '8'}):37417
frozenset({'2', '4', '1', '9'}):36369
frozenset({'5', '1', '9', '6'}):36129
frozenset({'3', '0', '1', '8'}):34780
frozenset({'2', '5', '1', '7'}):36379
frozenset({'3', '5', '1', '8'}):36383
frozenset({'2', '4', '5', '0'}):34924
frozenset({'3', '1', '8', '6'}):36047
frozenset({'0', '1', '9', '6'}):34652
frozenset({'0', '1', '7', '6'}):34654
frozenset({'3', '5', '9', '8'}):36522
frozenset({' ', '5', '1', '9'}):37225
frozenset({'2', '0', '5', '8'}):35100
frozenset({'2', '0', '9', '8'}):35102
frozenset({'2', '3', '9', '6'}):36065
frozenset({'2', '3', '5', '6'}):35985
frozenset({' ', '0', '7', '6'}):35420
frozenset({' ', '0', '9', '6'}):35403
frozenset({'4', '5', '7', '9'}):36618
frozenset({' ', '2', '8', '6'}):37124
frozenset({' ', '2', '0', '7'}):35650
frozenset({' ', '3', '5', '8'}):37378
frozenset({' ', '2', '7', '6'}):37037
frozenset({'4', '5', '9', '8'}):36666
frozenset({'4', '1', '8', '6'}):36260
frozenset({'2', '3', '0', '5'}):34865
frozenset({'2', '0', '7', '9'}):35019
frozenset({'2', '5', '1', '6'}):36016
frozenset({'2', '4', '5', '1'}):36280
frozenset({'3', '1', '9', '6'}):35940
frozenset({' ', '4', '0', '1'}):35539
frozenset({'3', '1', '7', '6'}):36037
frozenset({' ', '2', '0', '1'}):35402
frozenset({'3', '4', '1', '7'}):36367
frozenset({' ', '2', '3', '4'}):37099
frozenset({' ', '0', '9', '8'}):35838
frozenset({'3', '1', '7', '8'}):36428
frozenset({' ', '0', '5', '8'}):35880
frozenset({' ', '0', '4', '7'}):35798
frozenset({'2', '0', '8', '6'}):34763
frozenset({'2', '3', '4', '9'}):36332
frozenset({'3', '4', '0', '8'}):34999
frozenset({' ', '9', '8', '6'}):37212
frozenset({'2', '4', '5', '7'}):36496
frozenset({' ', '0', '7', '9'}):35804
frozenset({'4', '5', '9', '6'}):36180
frozenset({' ', '3', '0', '5'}):35606
frozenset({' ', '2', '7', '8'}):37550
frozenset({'3', '4', '9', '6'}):36055
frozenset({' ', '2', '9', '8'}):37520
frozenset({'4', '5', '7', '6'}):36320
frozenset({'3', '0', '7', '8'}):35083
frozenset({'5', '7', '9', '6'}):36330
frozenset({' ', '2', '4', '8'}):37379
frozenset({'1', '0', '4', '9'}):34944
frozenset({'4', '1', '7', '8'}):36635
frozenset({'2', '1', '9', '8'}):36545
frozenset({'2', '1', '7', '8'}):36528
frozenset({'3', '4', '8', '6'}):36209
frozenset({'2', '5', '1', '9'}):36383
frozenset({'3', '5', '1', '6'}):35916
frozenset({'3', '1', '7', '9'}):36334
frozenset({' ', '0', '1', '7'}):35577
frozenset({'3', '0', '5', '6'}):34567
frozenset({'0', '7', '9', '6'}):34817
frozenset({' ', '3', '1', '6'}):36660
frozenset({'3', '5', '7', '8'}):36698
frozenset({' ', '3', '7', '9'}):37271
frozenset({' ', '3', '5', '9'}):37166
frozenset({'0', '5', '1', '7'}):34930
frozenset({'5', '1', '9', '8'}):36573
frozenset({' ', '0', '8', '6'}):35507
frozenset({'2', '0', '4', '7'}):34967
frozenset({'3', '0', '7', '6'}):34639
frozenset({'2', '3', '4', '6'}):36004
frozenset({'2', '3', '0', '8'}):34938
frozenset({' ', '0', '4', '6'}):35342
frozenset({'2', '7', '8', '6'}):36445
frozenset({' ', '4', '5', '9'}):37320
frozenset({'4', '1', '0', '6'}):34606
frozenset({'2', '0', '7', '3'}):34910
frozenset({' ', '2', '5', '1'}):37082
frozenset({' ', '2', '0', '8'}):35721
frozenset({'2', '1', '8', '6'}):36209
frozenset({' ', '4', '1', '6'}):36891
frozenset({'0', '5', '4', '6'}):34699
frozenset({' ', '4', '5', '1'}):37186
frozenset({'4', '5', '7', '8'}):36810
frozenset({' ', '2', '9', '6'}):37021
frozenset({'3', '4', '9', '8'}):36520
frozenset({'0', '1', '8', '6'}):34707
frozenset({'0', '5', '1', '8'}):34977
frozenset({'2', '3', '1', '7'}):36256
frozenset({'3', '5', '1', '9'}):36264
frozenset({'3', '0', '5', '9'}):34933
frozenset({' ', '3', '1', '9'}):37015
frozenset({'2', '0', '4', '6'}):34586
frozenset({' ', '3', '0', '8'}):35666
frozenset({' ', '0', '1', '8'}):35604
frozenset({'3', '0', '1', '7'}):34793
frozenset({' ', '3', '7', '6'}):36935
frozenset({' ', '5', '9', '6'}):36991
frozenset({'2', '4', '7', '8'}):36683
frozenset({'3', '0', '1', '9'}):34775
frozenset({' ', '3', '5', '6'}):36777
frozenset({' ', '3', '9', '6'}):36804
frozenset({'5', '7', '8', '6'}):36498
frozenset({' ', '2', '4', '9'}):37256
frozenset({'5', '1', '8', '6'}):36226
frozenset({'3', '0', '7', '9'}):34998
frozenset({'0', '7', '9', '8'}):35209
frozenset({'3', '0', '5', '8'}):35068
frozenset({'2', '3', '7', '9'}):36437
frozenset({' ', '7', '8', '6'}):37330
frozenset({'2', '4', '5', '9'}):36422
frozenset({' ', '4', '0', '9'}):35726
frozenset({'2', '5', '7', '8'}):36741
frozenset({' ', '4', '9', '6'}):36999
frozenset({' ', '4', '5', '6'}):36934
frozenset({'2', '7', '9', '8'}):36759
frozenset({' ', '2', '3', '5'}):37120
frozenset({'2', '0', '1', '7'}):34796
frozenset({'0', '5', '4', '7'}):35137
frozenset({' ', '3', '4', '1'}):37033
frozenset({' ', '4', '1', '9'}):37243
frozenset({'0', '3', '4', '7'}):35003
frozenset({'4', '5', '0', '9'}):35064
frozenset({'0', '4', '7', '1'}):34952
frozenset({'4', '1', '7', '6'}):36263
frozenset({'0', '1', '9', '8'}):35007
frozenset({' ', '3', '1', '8'}):37111
frozenset({' ', '1', '9', '8'}):37371
frozenset({'4', '2', '3', '1'}):36192
frozenset({'2', '3', '1', '6'}):35912
frozenset({'2', '3', '5', '1'}):36197
frozenset({' ', '3', '5', '1'}):37009
frozenset({'5', '1', '7', '8'}):36641
frozenset({'2', '4', '0', '9'}):34940
frozenset({'3', '0', '1', '6'}):34437
frozenset({'5', '7', '9', '8'}):36808
frozenset({' ', '2', '4', '6'}):36878
frozenset({' ', '1', '9', '6'}):36928
frozenset({'3', '5', '7', '9'}):36487
frozenset({'0', '7', '8', '6'}):34915
frozenset({'2', '7', '9', '6'}):36318
frozenset({' ', '4', '5', '8'}):37501
frozenset({' ', '3', '0', '6'}):35190
frozenset({'2', '4', '0', '8'}):35008
frozenset({'2', '5', '9', '6'}):36175
frozenset({' ', '4', '7', '8'}):37637
frozenset({'2', '3', '7', '6'}):36132
frozenset({' ', '7', '9', '8'}):37634
frozenset({'2', '4', '5', '6'}):36043
frozenset({' ', '5', '7', '8'}):37670
frozenset({'2', '4', '9', '6'}):36173
frozenset({'3', '4', '7', '8'}):36678
frozenset({' ', '2', '1', '6'}):36819
frozenset({'0', '4', '7', '6'}):34779
frozenset({'4', '8', '6', '3', '1'}):35397
frozenset({'2', ' ', '3', '1', '7'}):36256
frozenset({'4', '0', '8', ' ', '3'}):34999
frozenset({'2', '0', '4', '8', '7'}):34474
frozenset({'0', '9', '6', ' ', '5'}):34741
frozenset({'2', '4', '0', ' ', '3'}):34800
frozenset({'2', '9', '3', '5', '7'}):35735
frozenset({'4', '8', '6', ' ', '3'}):36209
frozenset({'2', '0', ' ', '5', '7'}):35002
frozenset({'4', '0', '9', '8', '6'}):34276
frozenset({'2', '4', '6', '5', '7'}):35494
frozenset({'4', '0', '8', '6', '3'}):34098
frozenset({'2', '0', '9', '6', ' '}):34706
frozenset({'4', '0', '8', '5', '7'}):34646
frozenset({'0', '6', ' ', '3', '5'}):34567
frozenset({'2', '8', '6', ' ', '7'}):36445
frozenset({'0', '6', '5', '1', '7'}):34069
frozenset({'2', '4', '0', '3', '5'}):34246
frozenset({'0', '9', '8', ' ', '5'}):35191
frozenset({'9', '8', '3', '1', '7'}):35742
frozenset({'2', '4', '0', '6', '7'}):34080
frozenset({'0', '9', '3', '5', '7'}):34411
frozenset({'2', '4', '8', '6', '1'}):35489
frozenset({'9', ' ', '5', '1', '7'}):36511
frozenset({'2', '4', '6', ' ', '7'}):36255
frozenset({'2', '4', '0', '1', '7'}):34225
frozenset({'2', '4', ' ', '5', '7'}):36496
frozenset({'9', '8', ' ', '5', '1'}):36573
frozenset({'2', '0', ' ', '5', '1'}):34774
frozenset({'2', '4', '6', '1', '7'}):35484
frozenset({'2', '6', '3', '1', '7'}):35346
frozenset({'0', '8', '6', '5', '1'}):34122
frozenset({'2', '0', '8', '1', '7'}):34310
frozenset({'4', '9', ' ', '5', '1'}):36441
frozenset({'2', '8', '6', '1', '7'}):35604
frozenset({'4', ' ', '3', '1', '7'}):36367
frozenset({'4', '0', '6', '3', '7'}):34067
frozenset({'2', '0', '9', '5', '7'}):34421
frozenset({'4', '0', '8', '6', ' '}):34840
frozenset({'2', '8', '3', '5', '7'}):35919
frozenset({'4', '9', '6', ' ', '3'}):36055
frozenset({'0', '4', '6', '1', '7'}):34100
frozenset({'4', '9', ' ', '3', '5'}):36383
frozenset({'4', '0', '6', '5', '1'}):34024
frozenset({'2', '8', '6', '3', '7'}):35610
frozenset({'2', '9', '8', '3', '5'}):35804
frozenset({'2', '9', '8', '6', '7'}):35784
frozenset({'4', '6', ' ', '3', '7'}):36208
frozenset({'4', '0', '9', '6', '1'}):34079
frozenset({'2', '9', '6', ' ', '3'}):36065
frozenset({'4', '8', '3', '5', '7'}):35976
frozenset({'4', '9', '8', '3', '1'}):35693
frozenset({'4', '8', '3', '5', '1'}):35704
frozenset({'4', '9', ' ', '1', '7'}):36536
frozenset({'2', '8', '6', '5', '1'}):35473
frozenset({'4', '0', '9', '3', '5'}):34328
frozenset({'0', '4', '9', '6', '7'}):34224
frozenset({'2', '0', '8', ' ', '5'}):35100
frozenset({'2', '8', ' ', '3', '7'}):36595
frozenset({'4', '9', '6', '3', '5'}):35342
