frozenset({'2'}):58127
frozenset({'4'}):58236
frozenset({'0'}):56249
frozenset({'9'}):58305
frozenset({'8'}):58485
frozenset({'6'}):57804
frozenset({' '}):59482
frozenset({'3'}):58015
frozenset({'5'}):58247
frozenset({'1'}):58004
frozenset({'7'}):58406
frozenset({'1', '6'}):56674
frozenset({' ', '7'}):58406
frozenset({'7', '3'}):57138
frozenset({'8', '3'}):57180
frozenset({'4', '8'}):57378
frozenset({'5', '2'}):57082
frozenset({' ', '2'}):58127
frozenset({'4', '6'}):56791
frozenset({'0', '9'}):55426
frozenset({'5', '3'}):57020
frozenset({'7', '9'}):57345
frozenset({'4', '5'}):57166
frozenset({'4', '3'}):57038
frozenset({' ', '8'}):58485
frozenset({'6', '2'}):56730
frozenset({'4', '2'}):57036
frozenset({'8', '6'}):57019
frozenset({'1', '3'}):56774
frozenset({' ', '5'}):58247
frozenset({'1', '9'}):57067
frozenset({' ', '3'}):58015
frozenset({'4', ' '}):58236
frozenset({'1', '2'}):56894
frozenset({'5', '8'}):57425
frozenset({'3', '2'}):56926
frozenset({'0', '5'}):55407
frozenset({'7', '6'}):56957
frozenset({' ', '1'}):58004
frozenset({'5', '7'}):57338
frozenset({' ', '9'}):58305
frozenset({'9', '3'}):56993
frozenset({'0', '7'}):55475
frozenset({'4', '0'}):55393
frozenset({'5', '9'}):57226
frozenset({'7', '8'}):57534
frozenset({'0', '8'}):55518
frozenset({'9', '8'}):57421
frozenset({'0', '2'}):55253
frozenset({'1', '7'}):57104
frozenset({'4', '1'}):57022
frozenset({'8', '2'}):57322
frozenset({'4', '9'}):57203
frozenset({'0', '6'}):54994
frozenset({'0', ' '}):56249
frozenset({'5', '1'}):56997
frozenset({'4', '7'}):57341
frozenset({'9', '2'}):57184
frozenset({'1', '8'}):57167
frozenset({'7', '2'}):57208
frozenset({' ', '6'}):57804
frozenset({'3', '6'}):56575
frozenset({'0', '1'}):55166
frozenset({'9', '6'}):56858
frozenset({'0', '3'}):55234
frozenset({'5', '6'}):56752
frozenset({'7', '8', '2'}):56493
frozenset({'0', '7', '9'}):54729
frozenset({'4', ' ', '9'}):57203
frozenset({'1', '8', '3'}):56050
frozenset({'5', '9', '8'}):56487
frozenset({'0', '6', '2'}):54182
frozenset({'0', '4', '7'}):54721
frozenset({'4', '5', '0'}):54659
frozenset({'0', '4', '9'}):54649
frozenset({'6', '8', '3'}):55903
frozenset({'4', ' ', '2'}):57036
frozenset({' ', '6', '2'}):56730
frozenset({'0', '1', '2'}):54327
frozenset({'5', '8', '2'}):56406
frozenset({'4', '1', '7'}):56246
frozenset({' ', '8', '6'}):57019
frozenset({'3', '5', '2'}):56059
frozenset({'7', '9', '2'}):56337
frozenset({'4', '9', '6'}):55935
frozenset({'0', ' ', '3'}):55234
frozenset({'3', '1', '6'}):55594
frozenset({' ', '8', '2'}):57322
frozenset({'4', '7', '6'}):56087
frozenset({'4', '5', '3'}):56145
frozenset({'0', '8', '6'}):54427
frozenset({' ', '1', '8'}):57167
frozenset({'1', '2', '3'}):55871
frozenset({'5', '7', '6'}):56030
frozenset({'4', ' ', '0'}):55393
frozenset({'6', '9', '3'}):55738
frozenset({'5', '9', '3'}):56105
frozenset({' ', '7', '2'}):57208
frozenset({'0', '5', '2'}):54539
frozenset({' ', '1', '2'}):56894
frozenset({'0', '1', '6'}):54152
frozenset({' ', '5', '9'}):57226
frozenset({' ', '9', '3'}):56993
frozenset({'0', '1', '7'}):54502
frozenset({' ', '5', '7'}):57338
frozenset({'7', '9', '8'}):56577
frozenset({'5', '8', '3'}):56317
frozenset({'4', '7', '8'}):56578
frozenset({'5', '1', '8'}):56284
frozenset({'0', '5', '9'}):54672
frozenset({'0', '7', '3'}):54593
frozenset({' ', '1', '9'}):57067
frozenset({'6', '8', '2'}):56062
frozenset({'0', '9', '6'}):54323
frozenset({'7', '6', '3'}):55869
frozenset({'1', '9', '2'}):56117
frozenset({'0', '1', '8'}):54529
frozenset({'4', ' ', '8'}):57378
frozenset({'3', '6', '2'}):55702
frozenset({'0', '7', '8'}):54820
frozenset({'5', '1', '7'}):56220
frozenset({'1', '7', '9'}):56255
frozenset({'1', '7', '3'}):56021
frozenset({'0', ' ', '9'}):55426
frozenset({'5', '1', '9'}):56168
frozenset({'1', '9', '6'}):55866
frozenset({'5', '9', '2'}):56242
frozenset({'4', '2', '6'}):55814
frozenset({' ', '8', '3'}):57180
frozenset({'4', '5', '2'}):56114
frozenset({'4', '5', '1'}):56127
frozenset({'0', '9', '3'}):54501
frozenset({' ', '1', '7'}):57104
frozenset({'0', '5', '3'}):54527
frozenset({'4', '5', ' '}):57166
frozenset({'0', '7', '6'}):54340
frozenset({'4', '9', '8'}):56439
frozenset({'7', '8', '3'}):56389
frozenset({'5', '8', '6'}):56076
frozenset({'9', '8', '6'}):56150
frozenset({'4', '0', '3'}):54489
frozenset({'1', '8', '2'}):56199
frozenset({' ', '7', '6'}):56957
frozenset({'4', '0', '6'}):54260
frozenset({'3', '0', '2'}):54405
frozenset({'1', '8', '6'}):55972
frozenset({' ', '9', '2'}):57184
frozenset({'0', ' ', '8'}):55518
frozenset({'4', ' ', '7'}):57341
frozenset({'4', '1', '3'}):55970
frozenset({'0', '8', '2'}):54646
frozenset({' ', '5', '8'}):57425
frozenset({'4', '2', '3'}):56036
frozenset({'4', '1', '2'}):56008
frozenset({'4', '5', '6'}):55870
frozenset({'4', '3', '6'}):55747
frozenset({'4', '5', '7'}):56399
frozenset({'4', '7', '9'}):56402
frozenset({'0', '9', '8'}):54763
frozenset({'1', '7', '2'}):56096
frozenset({'4', '1', '9'}):56184
frozenset({'5', '7', '9'}):56397
frozenset({'8', '2', '3'}):56238
frozenset({'4', ' ', '6'}):56791
frozenset({'4', '1', '0'}):54462
frozenset({'4', '0', '2'}):54477
frozenset({'1', '7', '8'}):56360
frozenset({'0', '9', '2'}):54580
frozenset({'0', '5', '1'}):54443
frozenset({' ', '7', '3'}):57138
frozenset({'0', '1', '9'}):54510
frozenset({'4', ' ', '1'}):57022
frozenset({' ', '3', '4', '5'}):56145
frozenset({' ', '4', '7', '9'}):56402
frozenset({'2', '5', '8', '6'}):55209
frozenset({' ', '0', '5', '1'}):54443
frozenset({'4', '1', '7', '9'}):55477
frozenset({'4', '1', '0', '8'}):53893
frozenset({'2', '0', '1', '8'}):53789
frozenset({' ', '1', '8', '6'}):55972
frozenset({'2', '3', '1', '9'}):55173
frozenset({'4', '5', '1', '6'}):55025
frozenset({'1', '7', '9', '8'}):55588
frozenset({' ', '2', '4', '1'}):56008
frozenset({'3', '7', '8', '6'}):55274
frozenset({'5', '9', '8', '6'}):55312
frozenset({' ', '2', '4', '7'}):56270
frozenset({'7', '9', '8', '6'}):55480
frozenset({' ', '2', '4', '5'}):56114
frozenset({'3', '0', '5', '7'}):53953
frozenset({'3', '5', '7', '6'}):55098
frozenset({' ', '3', '4', '0'}):54489
frozenset({'2', '4', '7', '9'}):55487
frozenset({' ', '5', '8', '6'}):56076
frozenset({'2', '3', '4', '5'}):55247
frozenset({'2', '5', '7', '9'}):55498
frozenset({' ', '4', '8', '6'}):56098
frozenset({' ', '3', '0', '9'}):54501
frozenset({' ', '0', '5', '7'}):54730
frozenset({' ', '3', '0', '7'}):54593
frozenset({'0', '5', '9', '8'}):54116
frozenset({'4', '0', '9', '8'}):54070
frozenset({' ', '2', '3', '9'}):56077
frozenset({'2', '0', '9', '6'}):53626
frozenset({'3', '4', '1', '8'}):55310
frozenset({' ', '2', '1', '9'}):56117
frozenset({'0', '4', '7', '9'}):54037
frozenset({' ', '4', '0', '8'}):54752
frozenset({'2', '3', '0', '6'}):53429
frozenset({' ', '2', '3', '1'}):55871
frozenset({'2', '0', '1', '9'}):53782
frozenset({'2', '3', '7', '8'}):55534
frozenset({'2', '5', '9', '8'}):55626
frozenset({' ', '4', '7', '6'}):56087
frozenset({' ', '0', '1', '9'}):54510
frozenset({'3', '4', '5', '1'}):55226
frozenset({'2', '1', '9', '6'}):55082
frozenset({'5', '1', '7', '6'}):55139
frozenset({'0', '1', '7', '8'}):53928
frozenset({' ', '3', '0', '1'}):54276
frozenset({'4', '1', '9', '6'}):55091
frozenset({'4', '5', '1', '9'}):55382
frozenset({'0', '5', '7', '6'}):53689
frozenset({'3', '0', '9', '6'}):53503
frozenset({'1', '7', '8', '6'}):55313
frozenset({'3', '7', '9', '8'}):55538
frozenset({'2', '4', '8', '6'}):55211
frozenset({' ', '5', '7', '9'}):56397
frozenset({' ', '5', '9', '8'}):56487
frozenset({'2', '4', '7', '6'}):55191
frozenset({' ', '3', '7', '8'}):56389
frozenset({' ', '4', '9', '8'}):56439
frozenset({'2', '5', '7', '6'}):55146
frozenset({'3', '4', '5', '7'}):55486
frozenset({'3', '4', '7', '9'}):55441
frozenset({'3', '4', '5', '9'}):55320
frozenset({'0', '5', '8', '6'}):53773
frozenset({' ', '2', '3', '0'}):54405
frozenset({'4', '0', '8', '6'}):53758
frozenset({'2', '0', '7', '8'}):54028
frozenset({' ', '3', '4', '7'}):56278
frozenset({'4', '5', '1', '0'}):53824
frozenset({' ', '2', '3', '6'}):55702
frozenset({'2', '0', '5', '7'}):53927
frozenset({'2', '3', '0', '9'}):53787
frozenset({'2', '0', '5', '1'}):53699
frozenset({'2', '0', '1', '6'}):53442
frozenset({' ', '0', '1', '6'}):54152
frozenset({'1', '7', '9', '6'}):55198
frozenset({'5', '1', '7', '9'}):55454
frozenset({'3', '5', '1', '7'}):55290
frozenset({' ', '5', '1', '8'}):56284
frozenset({'2', '4', '1', '8'}):55374
frozenset({'0', '5', '7', '9'}):54051
frozenset({'2', '4', '9', '8'}):55557
frozenset({' ', '5', '7', '6'}):56030
frozenset({'4', '0', '8', '7'}):54145
frozenset({' ', '2', '0', '6'}):54182
frozenset({'3', '0', '9', '8'}):53905
frozenset({'0', '5', '7', '8'}):54187
frozenset({' ', '2', '3', '8'}):56238
frozenset({'3', '4', '7', '6'}):55140
frozenset({' ', '2', '5', '8'}):56406
frozenset({'4', '7', '9', '6'}):55301
frozenset({'3', '4', '5', '6'}):54964
frozenset({'2', '3', '5', '7'}):55394
frozenset({' ', '3', '8', '6'}):55903
frozenset({' ', '0', '5', '4'}):54659
frozenset({'3', '5', '9', '6'}):54959
frozenset({'2', '3', '5', '8'}):55466
frozenset({'2', '0', '5', '6'}):53536
frozenset({'2', '3', '1', '8'}):55260
frozenset({' ', '2', '3', '7'}):56158
frozenset({'4', '7', '8', '6'}):55467
frozenset({' ', '2', '5', '9'}):56242
frozenset({'4', '3', '0', '1'}):53652
frozenset({'3', '4', '1', '6'}):54889
frozenset({'2', '4', '1', '7'}):55324
frozenset({'2', '1', '7', '6'}):55092
frozenset({' ', '1', '7', '6'}):55939
frozenset({' ', '5', '1', '7'}):56220
frozenset({' ', '3', '5', '7'}):56268
frozenset({'0', '5', '1', '9'}):53848
frozenset({'3', '0', '5', '1'}):53661
frozenset({'1', '9', '8', '6'}):55232
frozenset({'2', '3', '4', '0'}):53719
frozenset({'0', '5', '9', '6'}):53661
frozenset({' ', '2', '0', '5'}):54539
frozenset({' ', '2', '0', '9'}):54580
frozenset({'3', '0', '8', '6'}):53602
frozenset({' ', '2', '0', '4'}):54477
frozenset({' ', '0', '5', '6'}):54263
frozenset({' ', '3', '4', '8'}):56300
frozenset({'0', '9', '8', '6'}):53805
frozenset({' ', '3', '9', '8'}):56239
frozenset({'2', '3', '8', '6'}):55118
frozenset({'2', '0', '5', '9'}):53922
frozenset({'2', '5', '1', '8'}):55418
frozenset({'3', '0', '4', '6'}):53463
frozenset({'0', '4', '9', '6'}):53650
frozenset({'4', '5', '1', '8'}):55474
frozenset({'3', '4', '5', '8'}):55510
frozenset({' ', '2', '5', '6'}):55794
frozenset({'4', '7', '9', '8'}):55727
frozenset({'2', '9', '8', '6'}):55351
frozenset({' ', '4', '5', '7'}):56399
frozenset({' ', '3', '4', '9'}):56124
frozenset({' ', '2', '1', '8'}):56199
frozenset({'3', '4', '1', '9'}):55229
frozenset({'2', '4', '1', '6'}):54984
frozenset({' ', '4', '1', '8'}):56271
frozenset({'2', '1', '7', '9'}):55381
frozenset({' ', '1', '7', '9'}):56255
frozenset({' ', '0', '7', '8'}):54820
frozenset({'3', '1', '9', '8'}):55295
frozenset({'2', '3', '4', '8'}):55415
frozenset({'0', '5', '1', '6'}):53500
frozenset({'0', '1', '7', '9'}):53903
frozenset({' ', '7', '9', '6'}):56097
frozenset({'2', '4', '5', '8'}):55504
frozenset({'3', '5', '8', '6'}):55121
frozenset({'4', '2', '0', '1'}):53682
frozenset({'3', '9', '8', '6'}):55126
frozenset({' ', '5', '1', '6'}):55779
frozenset({' ', '3', '1', '7'}):56021
frozenset({'3', '7', '9', '6'}):55101
frozenset({'2', '3', '5', '9'}):55289
frozenset({' ', '0', '5', '9'}):54672
frozenset({'4', '5', '0', '8'}):54115
frozenset({'2', '4', '7', '3'}):55380
frozenset({'2', '3', '9', '8'}):55455
frozenset({' ', '2', '5', '7'}):56286
frozenset({'2', '3', '0', '1'}):53580
frozenset({'4', '5', '8', '6'}):55264
frozenset({'4', '9', '8', '6'}):55314
frozenset({' ', '2', '7', '9'}):56337
frozenset({'3', '4', '5', '0'}):53866
frozenset({' ', '4', '1', '7'}):56246
frozenset({'3', '4', '0', '9'}):53823
frozenset({'4', '1', '9', '8'}):55510
frozenset({'2', '0', '7', '6'}):53590
frozenset({' ', '2', '1', '7'}):56096
frozenset({' ', '3', '4', '6'}):55747
frozenset({'4', '5', '1', '7'}):55452
frozenset({' ', '1', '7', '8'}):56360
frozenset({'2', '4', '1', '9'}):55310
frozenset({'5', '1', '9', '6'}):55067
frozenset({'3', '0', '1', '8'}):53701
frozenset({'2', '5', '1', '7'}):55322
frozenset({'3', '5', '1', '8'}):55322
frozenset({'2', '4', '5', '0'}):53847
frozenset({'3', '1', '8', '6'}):54981
frozenset({'0', '1', '9', '6'}):53572
frozenset({'0', '1', '7', '6'}):53574
frozenset({'3', '5', '9', '8'}):55461
frozenset({' ', '5', '1', '9'}):56168
frozenset({'2', '0', '5', '8'}):54025
frozenset({'2', '0', '9', '8'}):54027
frozenset({'2', '3', '9', '6'}):54999
frozenset({'2', '3', '5', '6'}):54919
frozenset({' ', '0', '7', '6'}):54340
frozenset({' ', '0', '9', '6'}):54323
frozenset({'4', '5', '7', '9'}):55559
frozenset({' ', '2', '8', '6'}):56062
frozenset({' ', '2', '0', '7'}):54575
frozenset({' ', '3', '5', '8'}):56317
frozenset({' ', '2', '7', '6'}):55975
frozenset({'4', '5', '9', '8'}):55607
frozenset({'4', '1', '8', '6'}):55196
frozenset({'2', '3', '0', '5'}):53786
frozenset({'2', '0', '7', '9'}):53944
frozenset({'2', '5', '1', '6'}):54954
frozenset({'2', '4', '5', '1'}):55221
frozenset({'3', '1', '9', '6'}):54874
frozenset({' ', '4', '0', '1'}):54462
frozenset({'3', '1', '7', '6'}):54971
frozenset({' ', '2', '0', '1'}):54327
frozenset({'3', '4', '1', '7'}):55304
frozenset({' ', '2', '3', '4'}):56036
frozenset({' ', '0', '9', '8'}):54763
frozenset({'3', '1', '7', '8'}):55367
frozenset({' ', '0', '5', '8'}):54805
frozenset({' ', '0', '4', '7'}):54721
frozenset({'2', '0', '8', '6'}):53683
frozenset({'2', '3', '4', '9'}):55269
frozenset({'3', '4', '0', '8'}):53918
frozenset({' ', '9', '8', '6'}):56150
frozenset({'2', '4', '5', '7'}):55437
frozenset({' ', '0', '7', '9'}):54729
frozenset({'4', '5', '9', '6'}):55116
frozenset({' ', '3', '0', '5'}):54527
frozenset({' ', '2', '7', '8'}):56493
frozenset({'3', '4', '9', '6'}):54987
frozenset({' ', '2', '9', '8'}):56463
frozenset({'4', '5', '7', '6'}):55256
frozenset({'3', '0', '7', '8'}):54004
frozenset({'5', '7', '9', '6'}):55268
frozenset({' ', '2', '4', '8'}):56320
frozenset({'1', '0', '4', '9'}):53867
frozenset({'4', '1', '7', '8'}):55576
frozenset({'2', '1', '9', '8'}):55488
frozenset({'2', '1', '7', '8'}):55471
frozenset({'3', '4', '8', '6'}):55141
frozenset({'2', '5', '1', '9'}):55326
frozenset({'3', '5', '1', '6'}):54850
frozenset({'3', '1', '7', '9'}):55273
frozenset({' ', '0', '1', '7'}):54502
frozenset({'3', '0', '5', '6'}):53483
frozenset({'0', '7', '9', '6'}):53737
frozenset({' ', '3', '1', '6'}):55594
frozenset({'3', '5', '7', '8'}):55637
frozenset({' ', '3', '7', '9'}):56210
frozenset({' ', '3', '5', '9'}):56105
frozenset({'0', '5', '1', '7'}):53855
frozenset({'5', '1', '9', '8'}):55516
frozenset({' ', '0', '8', '6'}):54427
frozenset({'2', '0', '4', '7'}):53890
frozenset({'3', '0', '7', '6'}):53555
frozenset({'2', '3', '4', '6'}):54936
frozenset({'2', '3', '0', '8'}):53859
frozenset({' ', '0', '4', '6'}):54260
frozenset({'2', '7', '8', '6'}):55383
frozenset({' ', '4', '5', '9'}):56261
frozenset({'4', '1', '0', '6'}):53524
frozenset({'2', '0', '7', '3'}):53831
frozenset({' ', '2', '5', '1'}):56025
frozenset({' ', '2', '0', '8'}):54646
frozenset({'2', '1', '8', '6'}):55147
frozenset({' ', '4', '1', '6'}):55827
frozenset({'0', '5', '4', '6'}):53617
frozenset({' ', '4', '5', '1'}):56127
frozenset({'4', '5', '7', '8'}):55751
frozenset({' ', '2', '9', '6'}):55959
frozenset({'3', '4', '9', '8'}):55457
frozenset({'0', '1', '8', '6'}):53627
frozenset({'0', '5', '1', '8'}):53902
frozenset({'2', '3', '1', '7'}):55195
frozenset({'3', '5', '1', '9'}):55203
frozenset({'3', '0', '5', '9'}):53854
frozenset({' ', '3', '1', '9'}):55954
frozenset({'2', '0', '4', '6'}):53504
frozenset({' ', '3', '0', '8'}):54587
frozenset({' ', '0', '1', '8'}):54529
frozenset({'3', '0', '1', '7'}):53714
frozenset({' ', '3', '7', '6'}):55869
frozenset({' ', '5', '9', '6'}):55929
frozenset({'2', '4', '7', '8'}):55624
frozenset({'3', '0', '1', '9'}):53696
frozenset({' ', '3', '5', '6'}):55711
frozenset({' ', '3', '9', '6'}):55738
frozenset({'5', '7', '8', '6'}):55436
frozenset({' ', '2', '4', '9'}):56197
frozenset({'5', '1', '8', '6'}):55164
frozenset({'3', '0', '7', '9'}):53919
frozenset({'0', '7', '9', '8'}):54134
frozenset({'3', '0', '5', '8'}):53989
frozenset({'2', '3', '7', '9'}):55376
frozenset({' ', '7', '8', '6'}):56268
frozenset({'2', '4', '5', '9'}):55363
frozenset({' ', '4', '0', '9'}):54649
frozenset({'2', '5', '7', '8'}):55684
frozenset({' ', '4', '9', '6'}):55935
frozenset({' ', '4', '5', '6'}):55870
frozenset({'2', '7', '9', '8'}):55702
frozenset({' ', '2', '3', '5'}):56059
frozenset({'2', '0', '1', '7'}):53721
frozenset({'0', '5', '4', '7'}):54060
frozenset({' ', '3', '4', '1'}):55970
frozenset({' ', '4', '1', '9'}):56184
frozenset({'0', '3', '4', '7'}):53922
frozenset({'4', '5', '0', '9'}):53987
frozenset({'0', '4', '7', '1'}):53875
frozenset({'4', '1', '7', '6'}):55199
frozenset({'0', '1', '9', '8'}):53932
frozenset({' ', '3', '1', '8'}):56050
frozenset({' ', '1', '9', '8'}):56314
frozenset({'4', '2', '3', '1'}):55129
frozenset({'2', '3', '1', '6'}):54846
frozenset({'2', '3', '5', '1'}):55136
frozenset({' ', '3', '5', '1'}):55948
frozenset({'5', '1', '7', '8'}):55584
frozenset({'2', '4', '0', '9'}):53863
frozenset({'3', '0', '1', '6'}):53353
frozenset({'5', '7', '9', '8'}):55751
frozenset({' ', '2', '4', '6'}):55814
frozenset({' ', '1', '9', '6'}):55866
frozenset({'3', '5', '7', '9'}):55426
frozenset({'0', '7', '8', '6'}):53835
frozenset({'2', '7', '9', '6'}):55256
frozenset({' ', '4', '5', '8'}):56442
frozenset({' ', '3', '0', '6'}):54106
frozenset({'2', '4', '0', '8'}):53931
frozenset({'2', '5', '9', '6'}):55113
frozenset({' ', '4', '7', '8'}):56578
frozenset({'2', '3', '7', '6'}):55066
frozenset({' ', '7', '9', '8'}):56577
frozenset({'2', '4', '5', '6'}):54979
frozenset({' ', '5', '7', '8'}):56613
frozenset({'2', '4', '9', '6'}):55109
frozenset({'3', '4', '7', '8'}):55615
frozenset({' ', '2', '1', '6'}):55757
frozenset({'0', '4', '7', '6'}):53697
frozenset({'4', '8', '6', '3', '1'}):54329
frozenset({'2', ' ', '3', '1', '7'}):55195
frozenset({'4', '0', '8', ' ', '3'}):53918
frozenset({'2', '0', '4', '8', '7'}):53397
frozenset({'0', '9', '6', ' ', '5'}):53661
frozenset({'2', '4', '0', ' ', '3'}):53719
frozenset({'2', '9', '3', '5', '7'}):54674
frozenset({'4', '8', '6', ' ', '3'}):55141
frozenset({'2', '0', ' ', '5', '7'}):53927
frozenset({'4', '0', '9', '8', '6'}):53194
frozenset({'2', '4', '6', '5', '7'}):54430
frozenset({'4', '0', '8', '6', '3'}):53012
frozenset({'2', '0', '9', '6', ' '}):53626
frozenset({'4', '0', '8', '5', '7'}):53569
frozenset({'0', '6', ' ', '3', '5'}):53483
frozenset({'2', '8', '6', ' ', '7'}):55383
frozenset({'0', '6', '5', '1', '7'}):52989
frozenset({'2', '4', '0', '3', '5'}):53165
frozenset({'0', '9', '8', ' ', '5'}):54116
frozenset({'9', '8', '3', '1', '7'}):54681
frozenset({'2', '4', '0', '6', '7'}):52998
frozenset({'0', '9', '3', '5', '7'}):53332
frozenset({'2', '4', '8', '6', '1'}):54425
frozenset({'9', ' ', '5', '1', '7'}):55454
frozenset({'2', '4', '6', ' ', '7'}):55191
frozenset({'2', '4', '0', '1', '7'}):53148
frozenset({'2', '4', ' ', '5', '7'}):55437
frozenset({'9', '8', ' ', '5', '1'}):55516
frozenset({'2', '0', ' ', '5', '1'}):53699
frozenset({'2', '4', '6', '1', '7'}):54420
frozenset({'2', '6', '3', '1', '7'}):54280
frozenset({'0', '8', '6', '5', '1'}):53042
frozenset({'2', '0', '8', '1', '7'}):53235
frozenset({'4', '9', ' ', '5', '1'}):55382
frozenset({'2', '8', '6', '1', '7'}):54542
frozenset({'4', ' ', '3', '1', '7'}):55304
frozenset({'4', '0', '6', '3', '7'}):52981
frozenset({'2', '0', '9', '5', '7'}):53346
frozenset({'4', '0', '8', '6', ' '}):53758
frozenset({'2', '8', '3', '5', '7'}):54858
frozenset({'4', '9', '6', ' ', '3'}):54987
frozenset({'0', '4', '6', '1', '7'}):53018
frozenset({'4', '9', ' ', '3', '5'}):55320
frozenset({'4', '0', '6', '5', '1'}):52942
frozenset({'2', '8', '6', '3', '7'}):54544
frozenset({'2', '9', '8', '3', '5'}):54743
frozenset({'2', '9', '8', '6', '7'}):54722
frozenset({'4', '6', ' ', '3', '7'}):55140
frozenset({'4', '0', '9', '6', '1'}):52997
frozenset({'2', '9', '6', ' ', '3'}):54999
frozenset({'4', '8', '3', '5', '7'}):54913
frozenset({'4', '9', '8', '3', '1'}):54630
frozenset({'4', '8', '3', '5', '1'}):54641
frozenset({'4', '9', ' ', '1', '7'}):55477
frozenset({'2', '8', '6', '5', '1'}):54411
frozenset({'4', '0', '9', '3', '5'}):53247
frozenset({'0', '4', '9', '6', '7'}):53142
frozenset({'2', '0', '8', ' ', '5'}):54025
frozenset({'2', '8', ' ', '3', '7'}):55534
frozenset({'4', '9', '6', '3', '5'}):54274
