frozenset({'2'}):26031
frozenset({'4'}):26142
frozenset({'0'}):24172
frozenset({'9'}):26209
frozenset({'8'}):26389
frozenset({'6'}):25714
frozenset({' '}):27386
frozenset({'3'}):25924
frozenset({'5'}):26151
frozenset({'1'}):25908
frozenset({'7'}):26310
frozenset({'1', '6'}):24584
frozenset({' ', '7'}):26310
frozenset({'7', '3'}):25047
frozenset({'8', '3'}):25089
frozenset({'4', '8'}):25284
frozenset({'5', '2'}):24986
frozenset({' ', '2'}):26031
frozenset({'4', '6'}):24703
frozenset({'0', '9'}):23349
frozenset({'5', '3'}):24929
frozenset({'7', '9'}):25249
frozenset({'4', '5'}):25072
frozenset({'4', '3'}):24949
frozenset({' ', '8'}):26389
frozenset({'6', '2'}):24640
frozenset({'4', '2'}):24942
frozenset({'8', '6'}):24929
frozenset({'1', '3'}):24683
frozenset({' ', '5'}):26151
frozenset({'1', '9'}):24971
frozenset({' ', '3'}):25924
frozenset({'4', ' '}):26142
frozenset({'1', '2'}):24798
frozenset({'5', '8'}):25329
frozenset({'3', '2'}):24835
frozenset({'0', '5'}):23330
frozenset({'7', '6'}):24867
frozenset({' ', '1'}):25908
frozenset({'5', '7'}):25242
frozenset({' ', '9'}):26209
frozenset({'9', '3'}):24902
frozenset({'0', '7'}):23398
frozenset({'4', '0'}):23318
frozenset({'5', '9'}):25130
frozenset({'7', '8'}):25438
frozenset({'0', '8'}):23441
frozenset({'9', '8'}):25325
frozenset({'0', '2'}):23176
frozenset({'1', '7'}):25008
frozenset({'4', '1'}):24928
frozenset({'8', '2'}):25226
frozenset({'4', '9'}):25109
frozenset({'0', '6'}):22923
frozenset({'0', ' '}):24172
frozenset({'5', '1'}):24901
frozenset({'4', '7'}):25247
frozenset({'9', '2'}):25088
frozenset({'1', '8'}):25071
frozenset({'7', '2'}):25112
frozenset({' ', '6'}):25714
frozenset({'3', '6'}):24490
frozenset({'0', '1'}):23089
frozenset({'9', '6'}):24768
frozenset({'0', '3'}):23162
frozenset({'5', '6'}):24662
frozenset({' ', '4', '1', '8'}):24177
frozenset({'2', '1', '7', '9'}):23285
frozenset({' ', '1', '7', '9'}):24159
frozenset({' ', '0', '7', '8'}):22743
frozenset({'3', '1', '9', '8'}):23204
frozenset({'2', '3', '4', '8'}):23326
frozenset({'0', '5', '1', '6'}):21429
frozenset({'0', '1', '7', '9'}):21826
frozenset({' ', '7', '9', '6'}):24007
frozenset({'2', '4', '5', '8'}):23410
frozenset({'3', '5', '8', '6'}):23036
frozenset({'4', '2', '0', '1'}):21607
frozenset({'3', '9', '8', '6'}):23041
frozenset({' ', '5', '1', '6'}):23689
frozenset({' ', '3', '1', '7'}):23930
frozenset({'3', '7', '9', '6'}):23016
frozenset({'2', '3', '5', '9'}):23198
frozenset({' ', '0', '5', '9'}):22595
frozenset({'4', '5', '0', '8'}):22040
frozenset({'2', '4', '7', '3'}):23291
frozenset({'2', '3', '9', '8'}):23364
frozenset({' ', '2', '5', '7'}):24190
frozenset({'2', '3', '0', '1'}):21508
frozenset({'4', '5', '8', '6'}):23176
frozenset({'4', '9', '8', '6'}):23226
frozenset({' ', '2', '7', '9'}):24241
frozenset({'3', '4', '5', '0'}):21796
frozenset({' ', '4', '1', '7'}):24152
frozenset({'3', '4', '0', '9'}):21753
frozenset({'4', '1', '9', '8'}):23416
frozenset({'2', '0', '7', '6'}):21519
frozenset({' ', '2', '1', '7'}):24000
frozenset({' ', '3', '4', '6'}):23664
frozenset({'4', '5', '1', '7'}):23358
frozenset({' ', '1', '7', '8'}):24264
frozenset({'2', '4', '1', '9'}):23216
frozenset({'5', '1', '9', '6'}):22977
frozenset({'3', '0', '1', '8'}):21629
frozenset({'2', '5', '1', '7'}):23226
frozenset({'3', '5', '1', '8'}):23231
frozenset({'2', '4', '5', '0'}):21772
frozenset({'3', '1', '8', '6'}):22896
frozenset({'0', '1', '9', '6'}):21501
frozenset({'0', '1', '7', '6'}):21503
frozenset({'3', '5', '9', '8'}):23370
frozenset({' ', '5', '1', '9'}):24072
frozenset({'2', '0', '5', '8'}):21948
frozenset({'2', '0', '9', '8'}):21950
frozenset({'2', '3', '9', '6'}):22914
frozenset({'2', '3', '5', '6'}):22834
frozenset({' ', '0', '7', '6'}):22269
frozenset({' ', '0', '9', '6'}):22252
frozenset({'4', '5', '7', '9'}):23465
frozenset({' ', '2', '8', '6'}):23972
frozenset({' ', '2', '0', '7'}):22498
frozenset({' ', '3', '5', '8'}):24226
frozenset({' ', '2', '7', '6'}):23885
frozenset({'4', '5', '9', '8'}):23513
frozenset({'4', '1', '8', '6'}):23108
frozenset({'2', '3', '0', '5'}):21714
frozenset({'2', '0', '7', '9'}):21867
frozenset({'2', '5', '1', '6'}):22864
frozenset({'2', '4', '5', '1'}):23127
frozenset({'3', '1', '9', '6'}):22789
frozenset({' ', '4', '0', '1'}):22387
frozenset({'3', '1', '7', '6'}):22886
frozenset({' ', '2', '0', '1'}):22250
frozenset({'3', '4', '1', '7'}):23215
frozenset({' ', '2', '3', '4'}):23947
frozenset({' ', '0', '9', '8'}):22686
frozenset({'3', '1', '7', '8'}):23276
frozenset({' ', '0', '5', '8'}):22728
frozenset({' ', '0', '4', '7'}):22646
frozenset({'2', '0', '8', '6'}):21612
frozenset({'2', '3', '4', '9'}):23180
frozenset({'3', '4', '0', '8'}):21848
frozenset({' ', '9', '8', '6'}):24060
frozenset({'2', '4', '5', '7'}):23343
frozenset({' ', '0', '7', '9'}):22652
frozenset({'4', '5', '9', '6'}):23028
frozenset({' ', '3', '0', '5'}):22455
frozenset({' ', '2', '7', '8'}):24397
frozenset({'3', '4', '9', '6'}):22904
frozenset({' ', '2', '9', '8'}):24367
frozenset({'4', '5', '7', '6'}):23168
frozenset({'3', '0', '7', '8'}):21932
frozenset({'5', '7', '9', '6'}):23178
frozenset({' ', '2', '4', '8'}):24226
frozenset({'1', '0', '4', '9'}):21792
frozenset({'4', '1', '7', '8'}):23482
frozenset({'2', '1', '9', '8'}):23392
frozenset({'2', '1', '7', '8'}):23375
frozenset({'3', '4', '8', '6'}):23058
frozenset({'2', '5', '1', '9'}):23230
frozenset({'3', '5', '1', '6'}):22765
frozenset({'3', '1', '7', '9'}):23182
frozenset({' ', '0', '1', '7'}):22425
frozenset({'3', '0', '5', '6'}):21417
frozenset({'0', '7', '9', '6'}):21666
frozenset({' ', '3', '1', '6'}):23509
frozenset({'3', '5', '7', '8'}):23546
frozenset({' ', '3', '7', '9'}):24119
frozenset({' ', '3', '5', '9'}):24014
frozenset({'0', '5', '1', '7'}):21778
frozenset({'5', '1', '9', '8'}):23420
frozenset({' ', '0', '8', '6'}):22356
frozenset({'2', '0', '4', '7'}):21815
frozenset({'3', '0', '7', '6'}):21489
frozenset({'2', '3', '4', '6'}):22853
frozenset({'2', '3', '0', '8'}):21787
frozenset({' ', '0', '4', '6'}):22191
frozenset({'2', '7', '8', '6'}):23293
frozenset({' ', '4', '5', '9'}):24167
frozenset({'4', '1', '0', '6'}):21455
frozenset({'2', '0', '7', '3'}):21759
frozenset({' ', '2', '5', '1'}):23929
frozenset({' ', '2', '0', '8'}):22569
frozenset({'2', '1', '8', '6'}):23057
frozenset({' ', '4', '1', '6'}):23739
frozenset({'0', '5', '4', '6'}):21548
frozenset({' ', '4', '5', '1'}):24033
frozenset({'4', '5', '7', '8'}):23657
frozenset({' ', '2', '9', '6'}):23869
frozenset({'3', '4', '9', '8'}):23368
frozenset({'0', '1', '8', '6'}):21556
frozenset({'0', '5', '1', '8'}):21825
frozenset({'2', '3', '1', '7'}):23104
frozenset({'3', '5', '1', '9'}):23112
frozenset({'3', '0', '5', '9'}):21782
frozenset({' ', '3', '1', '9'}):23863
frozenset({'2', '0', '4', '6'}):21435
frozenset({' ', '3', '0', '8'}):22515
frozenset({' ', '0', '1', '8'}):22452
frozenset({'3', '0', '1', '7'}):21642
frozenset({' ', '3', '7', '6'}):23784
frozenset({' ', '5', '9', '6'}):23839
frozenset({'2', '4', '7', '8'}):23530
frozenset({'3', '0', '1', '9'}):21624
frozenset({' ', '3', '5', '6'}):23626
frozenset({' ', '3', '9', '6'}):23653
frozenset({'5', '7', '8', '6'}):23346
frozenset({' ', '2', '4', '9'}):24103
frozenset({'5', '1', '8', '6'}):23074
frozenset({'3', '0', '7', '9'}):21847
frozenset({'0', '7', '9', '8'}):22057
frozenset({'3', '0', '5', '8'}):21917
frozenset({'2', '3', '7', '9'}):23285
frozenset({' ', '7', '8', '6'}):24178
frozenset({'2', '4', '5', '9'}):23269
frozenset({' ', '4', '0', '9'}):22574
frozenset({'2', '5', '7', '8'}):23588
frozenset({' ', '4', '9', '6'}):23847
frozenset({' ', '4', '5', '6'}):23782
frozenset({'2', '7', '9', '8'}):23606
frozenset({' ', '2', '3', '5'}):23968
frozenset({'2', '0', '1', '7'}):21644
frozenset({'0', '5', '4', '7'}):21985
frozenset({' ', '3', '4', '1'}):23881
frozenset({' ', '4', '1', '9'}):24090
frozenset({'0', '3', '4', '7'}):21852
frozenset({'4', '5', '0', '9'}):21912
frozenset({'0', '4', '7', '1'}):21800
frozenset({'4', '1', '7', '6'}):23111
frozenset({'0', '1', '9', '8'}):21855
frozenset({' ', '3', '1', '8'}):23959
frozenset({' ', '1', '9', '8'}):24218
frozenset({'4', '2', '3', '1'}):23040
frozenset({'2', '3', '1', '6'}):22761
frozenset({'2', '3', '5', '1'}):23045
frozenset({' ', '3', '5', '1'}):23857
frozenset({'5', '1', '7', '8'}):23488
frozenset({'2', '4', '0', '9'}):21788
frozenset({'3', '0', '1', '6'}):21287
frozenset({'5', '7', '9', '8'}):23655
frozenset({' ', '2', '4', '6'}):23726
frozenset({' ', '1', '9', '6'}):23776
frozenset({'3', '5', '7', '9'}):23335
frozenset({'0', '7', '8', '6'}):21764
frozenset({'2', '7', '9', '6'}):23166
frozenset({' ', '4', '5', '8'}):24348
frozenset({' ', '3', '0', '6'}):22040
frozenset({'2', '4', '0', '8'}):21856
frozenset({'2', '5', '9', '6'}):23023
frozenset({' ', '4', '7', '8'}):24484
frozenset({'2', '3', '7', '6'}):22981
frozenset({' ', '7', '9', '8'}):24481
frozenset({'2', '4', '5', '6'}):22891
frozenset({' ', '5', '7', '8'}):24517
frozenset({'2', '4', '9', '6'}):23021
frozenset({'3', '4', '7', '8'}):23526
frozenset({' ', '2', '1', '6'}):23667
frozenset({'0', '4', '7', '6'}):21628
frozenset({'4', '8', '6', '3', '1'}):22246
frozenset({'2', ' ', '3', '1', '7'}):23104
frozenset({'4', '0', '8', ' ', '3'}):21848
frozenset({'2', '0', '4', '8', '7'}):21322
frozenset({'0', '9', '6', ' ', '5'}):21590
frozenset({'2', '4', '0', ' ', '3'}):21649
frozenset({'2', '9', '3', '5', '7'}):22583
frozenset({'4', '8', '6', ' ', '3'}):23058
frozenset({'2', '0', ' ', '5', '7'}):21850
frozenset({'4', '0', '9', '8', '6'}):21125
frozenset({'2', '4', '6', '5', '7'}):22342
frozenset({'4', '0', '8', '6', '3'}):20948
frozenset({'2', '0', '9', '6', ' '}):21555
frozenset({'4', '0', '8', '5', '7'}):21494
frozenset({'0', '6', ' ', '3', '5'}):21417
frozenset({'2', '8', '6', ' ', '7'}):23293
frozenset({'0', '6', '5', '1', '7'}):20918
frozenset({'2', '4', '0', '3', '5'}):21095
frozenset({'0', '9', '8', ' ', '5'}):22039
frozenset({'9', '8', '3', '1', '7'}):22590
frozenset({'2', '4', '0', '6', '7'}):20929
frozenset({'0', '9', '3', '5', '7'}):21260
frozenset({'2', '4', '8', '6', '1'}):22337
frozenset({'9', ' ', '5', '1', '7'}):23358
frozenset({'2', '4', '6', ' ', '7'}):23103
frozenset({'2', '4', '0', '1', '7'}):21073
frozenset({'2', '4', ' ', '5', '7'}):23343
frozenset({'9', '8', ' ', '5', '1'}):23420
frozenset({'2', '0', ' ', '5', '1'}):21622
frozenset({'2', '4', '6', '1', '7'}):22332
frozenset({'2', '6', '3', '1', '7'}):22195
frozenset({'0', '8', '6', '5', '1'}):20971
frozenset({'2', '0', '8', '1', '7'}):21158
frozenset({'4', '9', ' ', '5', '1'}):23288
frozenset({'2', '8', '6', '1', '7'}):22452
frozenset({'4', ' ', '3', '1', '7'}):23215
frozenset({'4', '0', '6', '3', '7'}):20917
frozenset({'2', '0', '9', '5', '7'}):21269
frozenset({'4', '0', '8', '6', ' '}):21689
frozenset({'2', '8', '3', '5', '7'}):22767
frozenset({'4', '9', '6', ' ', '3'}):22904
frozenset({'0', '4', '6', '1', '7'}):20949
frozenset({'4', '9', ' ', '3', '5'}):23231
frozenset({'4', '0', '6', '5', '1'}):20873
frozenset({'2', '8', '6', '3', '7'}):22459
frozenset({'2', '9', '8', '3', '5'}):22652
frozenset({'2', '9', '8', '6', '7'}):22632
frozenset({'4', '6', ' ', '3', '7'}):23057
frozenset({'4', '0', '9', '6', '1'}):20928
frozenset({'2', '9', '6', ' ', '3'}):22914
frozenset({'4', '8', '3', '5', '7'}):22824
frozenset({'4', '9', '8', '3', '1'}):22541
frozenset({'4', '8', '3', '5', '1'}):22552
frozenset({'4', '9', ' ', '1', '7'}):23383
frozenset({'2', '8', '6', '5', '1'}):22321
frozenset({'4', '0', '9', '3', '5'}):21177
frozenset({'0', '4', '9', '6', '7'}):21073
frozenset({'2', '0', '8', ' ', '5'}):21948
frozenset({'2', '8', ' ', '3', '7'}):23443
frozenset({'4', '9', '6', '3', '5'}):22191
