frozenset({'2'}):31431
frozenset({'4'}):31542
frozenset({'0'}):29572
frozenset({'9'}):31609
frozenset({'8'}):31789
frozenset({'6'}):31114
frozenset({' '}):32786
frozenset({'3'}):31324
frozenset({'5'}):31551
frozenset({'1'}):31308
frozenset({'7'}):31710
frozenset({'1', '6'}):29984
frozenset({' ', '7'}):31710
frozenset({'7', '3'}):30447
frozenset({'8', '3'}):30489
frozenset({'4', '8'}):30684
frozenset({'5', '2'}):30386
frozenset({' ', '2'}):31431
frozenset({'4', '6'}):30103
frozenset({'0', '9'}):28749
frozenset({'5', '3'}):30329
frozenset({'7', '9'}):30649
frozenset({'4', '5'}):30472
frozenset({'4', '3'}):30349
frozenset({' ', '8'}):31789
frozenset({'6', '2'}):30040
frozenset({'4', '2'}):30342
frozenset({'8', '6'}):30329
frozenset({'1', '3'}):30083
frozenset({' ', '5'}):31551
frozenset({'1', '9'}):30371
frozenset({' ', '3'}):31324
frozenset({'4', ' '}):31542
frozenset({'1', '2'}):30198
frozenset({'5', '8'}):30729
frozenset({'3', '2'}):30235
frozenset({'0', '5'}):28730
frozenset({'7', '6'}):30267
frozenset({' ', '1'}):31308
frozenset({'5', '7'}):30642
frozenset({' ', '9'}):31609
frozenset({'9', '3'}):30302
frozenset({'0', '7'}):28798
frozenset({'4', '0'}):28718
frozenset({'5', '9'}):30530
frozenset({'7', '8'}):30838
frozenset({'0', '8'}):28841
frozenset({'9', '8'}):30725
frozenset({'0', '2'}):28576
frozenset({'1', '7'}):30408
frozenset({'4', '1'}):30328
frozenset({'8', '2'}):30626
frozenset({'4', '9'}):30509
frozenset({'0', '6'}):28323
frozenset({'0', ' '}):29572
frozenset({'5', '1'}):30301
frozenset({'4', '7'}):30647
frozenset({'9', '2'}):30488
frozenset({'1', '8'}):30471
frozenset({'7', '2'}):30512
frozenset({' ', '6'}):31114
frozenset({'3', '6'}):29890
frozenset({'0', '1'}):28489
frozenset({'9', '6'}):30168
frozenset({'0', '3'}):28562
frozenset({'5', '6'}):30062
frozenset({'2', '1', '8', '6'}):28457
frozenset({' ', '4', '1', '6'}):29139
frozenset({'0', '5', '4', '6'}):26948
frozenset({' ', '4', '5', '1'}):29433
frozenset({'4', '5', '7', '8'}):29057
frozenset({' ', '2', '9', '6'}):29269
frozenset({'3', '4', '9', '8'}):28768
frozenset({'0', '1', '8', '6'}):26956
frozenset({'0', '5', '1', '8'}):27225
frozenset({'2', '3', '1', '7'}):28504
frozenset({'3', '5', '1', '9'}):28512
frozenset({'3', '0', '5', '9'}):27182
frozenset({' ', '3', '1', '9'}):29263
frozenset({'2', '0', '4', '6'}):26835
frozenset({' ', '3', '0', '8'}):27915
frozenset({' ', '0', '1', '8'}):27852
frozenset({'3', '0', '1', '7'}):27042
frozenset({' ', '3', '7', '6'}):29184
frozenset({' ', '5', '9', '6'}):29239
frozenset({'2', '4', '7', '8'}):28930
frozenset({'3', '0', '1', '9'}):27024
frozenset({' ', '3', '5', '6'}):29026
frozenset({' ', '3', '9', '6'}):29053
frozenset({'5', '7', '8', '6'}):28746
frozenset({' ', '2', '4', '9'}):29503
frozenset({'5', '1', '8', '6'}):28474
frozenset({'3', '0', '7', '9'}):27247
frozenset({'0', '7', '9', '8'}):27457
frozenset({'3', '0', '5', '8'}):27317
frozenset({'2', '3', '7', '9'}):28685
frozenset({' ', '7', '8', '6'}):29578
frozenset({'2', '4', '5', '9'}):28669
frozenset({' ', '4', '0', '9'}):27974
frozenset({'2', '5', '7', '8'}):28988
frozenset({' ', '4', '9', '6'}):29247
frozenset({' ', '4', '5', '6'}):29182
frozenset({'2', '7', '9', '8'}):29006
frozenset({' ', '2', '3', '5'}):29368
frozenset({'2', '0', '1', '7'}):27044
frozenset({'0', '5', '4', '7'}):27385
frozenset({' ', '3', '4', '1'}):29281
frozenset({' ', '4', '1', '9'}):29490
frozenset({'0', '3', '4', '7'}):27252
frozenset({'4', '5', '0', '9'}):27312
frozenset({'0', '4', '7', '1'}):27200
frozenset({'4', '1', '7', '6'}):28511
frozenset({'0', '1', '9', '8'}):27255
frozenset({' ', '3', '1', '8'}):29359
frozenset({' ', '1', '9', '8'}):29618
frozenset({'4', '2', '3', '1'}):28440
frozenset({'2', '3', '1', '6'}):28161
frozenset({'2', '3', '5', '1'}):28445
frozenset({' ', '3', '5', '1'}):29257
frozenset({'5', '1', '7', '8'}):28888
frozenset({'2', '4', '0', '9'}):27188
frozenset({'3', '0', '1', '6'}):26687
frozenset({'5', '7', '9', '8'}):29055
frozenset({' ', '2', '4', '6'}):29126
frozenset({' ', '1', '9', '6'}):29176
frozenset({'3', '5', '7', '9'}):28735
frozenset({'0', '7', '8', '6'}):27164
frozenset({'2', '7', '9', '6'}):28566
frozenset({' ', '4', '5', '8'}):29748
frozenset({' ', '3', '0', '6'}):27440
frozenset({'2', '4', '0', '8'}):27256
frozenset({'2', '5', '9', '6'}):28423
frozenset({' ', '4', '7', '8'}):29884
frozenset({'2', '3', '7', '6'}):28381
frozenset({' ', '7', '9', '8'}):29881
frozenset({'2', '4', '5', '6'}):28291
frozenset({' ', '5', '7', '8'}):29917
frozenset({'2', '4', '9', '6'}):28421
frozenset({'3', '4', '7', '8'}):28926
frozenset({' ', '2', '1', '6'}):29067
frozenset({'0', '4', '7', '6'}):27028
frozenset({'4', '8', '6', '3', '1'}):27646
frozenset({'2', ' ', '3', '1', '7'}):28504
frozenset({'4', '0', '8', ' ', '3'}):27248
frozenset({'2', '0', '4', '8', '7'}):26722
frozenset({'0', '9', '6', ' ', '5'}):26990
frozenset({'2', '4', '0', ' ', '3'}):27049
frozenset({'2', '9', '3', '5', '7'}):27983
frozenset({'4', '8', '6', ' ', '3'}):28458
frozenset({'2', '0', ' ', '5', '7'}):27250
frozenset({'4', '0', '9', '8', '6'}):26525
frozenset({'2', '4', '6', '5', '7'}):27742
frozenset({'4', '0', '8', '6', '3'}):26348
frozenset({'2', '0', '9', '6', ' '}):26955
frozenset({'4', '0', '8', '5', '7'}):26894
frozenset({'0', '6', ' ', '3', '5'}):26817
frozenset({'2', '8', '6', ' ', '7'}):28693
frozenset({'0', '6', '5', '1', '7'}):26318
frozenset({'2', '4', '0', '3', '5'}):26495
frozenset({'0', '9', '8', ' ', '5'}):27439
frozenset({'9', '8', '3', '1', '7'}):27990
frozenset({'2', '4', '0', '6', '7'}):26329
frozenset({'0', '9', '3', '5', '7'}):26660
frozenset({'2', '4', '8', '6', '1'}):27737
frozenset({'9', ' ', '5', '1', '7'}):28758
frozenset({'2', '4', '6', ' ', '7'}):28503
frozenset({'2', '4', '0', '1', '7'}):26473
frozenset({'2', '4', ' ', '5', '7'}):28743
frozenset({'9', '8', ' ', '5', '1'}):28820
frozenset({'2', '0', ' ', '5', '1'}):27022
frozenset({'2', '4', '6', '1', '7'}):27732
frozenset({'2', '6', '3', '1', '7'}):27595
frozenset({'0', '8', '6', '5', '1'}):26371
frozenset({'2', '0', '8', '1', '7'}):26558
frozenset({'4', '9', ' ', '5', '1'}):28688
frozenset({'2', '8', '6', '1', '7'}):27852
frozenset({'4', ' ', '3', '1', '7'}):28615
frozenset({'4', '0', '6', '3', '7'}):26317
frozenset({'2', '0', '9', '5', '7'}):26669
frozenset({'4', '0', '8', '6', ' '}):27089
frozenset({'2', '8', '3', '5', '7'}):28167
frozenset({'4', '9', '6', ' ', '3'}):28304
frozenset({'0', '4', '6', '1', '7'}):26349
frozenset({'4', '9', ' ', '3', '5'}):28631
frozenset({'4', '0', '6', '5', '1'}):26273
frozenset({'2', '8', '6', '3', '7'}):27859
frozenset({'2', '9', '8', '3', '5'}):28052
frozenset({'2', '9', '8', '6', '7'}):28032
frozenset({'4', '6', ' ', '3', '7'}):28457
frozenset({'4', '0', '9', '6', '1'}):26328
frozenset({'2', '9', '6', ' ', '3'}):28314
frozenset({'4', '8', '3', '5', '7'}):28224
frozenset({'4', '9', '8', '3', '1'}):27941
frozenset({'4', '8', '3', '5', '1'}):27952
frozenset({'4', '9', ' ', '1', '7'}):28783
frozenset({'2', '8', '6', '5', '1'}):27721
frozenset({'4', '0', '9', '3', '5'}):26577
frozenset({'0', '4', '9', '6', '7'}):26473
frozenset({'2', '0', '8', ' ', '5'}):27348
frozenset({'2', '8', ' ', '3', '7'}):28843
frozenset({'4', '9', '6', '3', '5'}):27591
