frozenset({'2'}):56261
frozenset({'4'}):56370
frozenset({'0'}):54383
frozenset({'9'}):56439
frozenset({'8'}):56619
frozenset({'6'}):55938
frozenset({' '}):57616
frozenset({'3'}):56149
frozenset({'5'}):56381
frozenset({'1'}):56138
frozenset({'7'}):56540
frozenset({'1', '6'}):54808
frozenset({' ', '7'}):56540
frozenset({'7', '3'}):55272
frozenset({'8', '3'}):55314
frozenset({'4', '8'}):55512
frozenset({'5', '2'}):55216
frozenset({' ', '2'}):56261
frozenset({'4', '6'}):54925
frozenset({'0', '9'}):53560
frozenset({'5', '3'}):55154
frozenset({'7', '9'}):55479
frozenset({'4', '5'}):55300
frozenset({'4', '3'}):55172
frozenset({' ', '8'}):56619
frozenset({'6', '2'}):54864
frozenset({'4', '2'}):55170
frozenset({'8', '6'}):55153
frozenset({'1', '3'}):54908
frozenset({' ', '5'}):56381
frozenset({'1', '9'}):55201
frozenset({' ', '3'}):56149
frozenset({'4', ' '}):56370
frozenset({'1', '2'}):55028
frozenset({'5', '8'}):55559
frozenset({'3', '2'}):55060
frozenset({'0', '5'}):53541
frozenset({'7', '6'}):55091
frozenset({' ', '1'}):56138
frozenset({'5', '7'}):55472
frozenset({' ', '9'}):56439
frozenset({'9', '3'}):55127
frozenset({'0', '7'}):53609
frozenset({'4', '0'}):53527
frozenset({'5', '9'}):55360
frozenset({'7', '8'}):55668
frozenset({'0', '8'}):53652
frozenset({'9', '8'}):55555
frozenset({'0', '2'}):53387
frozenset({'1', '7'}):55238
frozenset({'4', '1'}):55156
frozenset({'8', '2'}):55456
frozenset({'4', '9'}):55337
frozenset({'0', '6'}):53128
frozenset({'0', ' '}):54383
frozenset({'5', '1'}):55131
frozenset({'4', '7'}):55475
frozenset({'9', '2'}):55318
frozenset({'1', '8'}):55301
frozenset({'7', '2'}):55342
frozenset({' ', '6'}):55938
frozenset({'3', '6'}):54709
frozenset({'0', '1'}):53300
frozenset({'9', '6'}):54992
frozenset({'0', '3'}):53368
frozenset({'5', '6'}):54886
frozenset({'5', '1', '8'}):54418
frozenset({'0', '5', '9'}):52806
frozenset({'0', '7', '3'}):52727
frozenset({' ', '1', '9'}):55201
frozenset({'6', '8', '2'}):54196
frozenset({'0', '9', '6'}):52457
frozenset({'7', '6', '3'}):54003
frozenset({'1', '9', '2'}):54251
frozenset({'0', '1', '8'}):52663
frozenset({'4', ' ', '8'}):55512
frozenset({'3', '6', '2'}):53836
frozenset({'0', '7', '8'}):52954
frozenset({'5', '1', '7'}):54354
frozenset({'1', '7', '9'}):54389
frozenset({'1', '7', '3'}):54155
frozenset({'0', ' ', '9'}):53560
frozenset({'5', '1', '9'}):54302
frozenset({'1', '9', '6'}):54000
frozenset({'5', '9', '2'}):54376
frozenset({'4', '2', '6'}):53948
frozenset({' ', '8', '3'}):55314
frozenset({'4', '5', '2'}):54248
frozenset({'4', '5', '1'}):54261
frozenset({'0', '9', '3'}):52635
frozenset({' ', '1', '7'}):55238
frozenset({'0', '5', '3'}):52661
frozenset({'4', '5', ' '}):55300
frozenset({'0', '7', '6'}):52474
frozenset({'4', '9', '8'}):54573
frozenset({'7', '8', '3'}):54523
frozenset({'5', '8', '6'}):54210
frozenset({'9', '8', '6'}):54284
frozenset({'4', '0', '3'}):52623
frozenset({'1', '8', '2'}):54333
frozenset({' ', '7', '6'}):55091
frozenset({'4', '0', '6'}):52394
frozenset({'3', '0', '2'}):52539
frozenset({'1', '8', '6'}):54106
frozenset({' ', '9', '2'}):55318
frozenset({'0', ' ', '8'}):53652
frozenset({'4', ' ', '7'}):55475
frozenset({'4', '1', '3'}):54104
frozenset({'0', '8', '2'}):52780
frozenset({' ', '5', '8'}):55559
frozenset({'4', '2', '3'}):54170
frozenset({'4', '1', '2'}):54142
frozenset({'4', '5', '6'}):54004
frozenset({'4', '3', '6'}):53881
frozenset({'4', '5', '7'}):54533
frozenset({'4', '7', '9'}):54536
frozenset({'0', '9', '8'}):52897
frozenset({'1', '7', '2'}):54230
frozenset({'4', '1', '9'}):54318
frozenset({'5', '7', '9'}):54531
frozenset({'8', '2', '3'}):54372
frozenset({'4', ' ', '6'}):54925
frozenset({'4', '1', '0'}):52596
frozenset({'4', '0', '2'}):52611
frozenset({'1', '7', '8'}):54494
frozenset({'0', '9', '2'}):52714
frozenset({'0', '5', '1'}):52577
frozenset({' ', '7', '3'}):55272
frozenset({'0', '1', '9'}):52644
frozenset({'4', ' ', '1'}):55156
frozenset({' ', '3', '4', '5'}):54279
frozenset({' ', '4', '7', '9'}):54536
frozenset({'2', '5', '8', '6'}):53343
frozenset({' ', '0', '5', '1'}):52577
frozenset({'4', '1', '7', '9'}):53611
frozenset({'4', '1', '0', '8'}):52027
frozenset({'2', '0', '1', '8'}):51923
frozenset({' ', '1', '8', '6'}):54106
frozenset({'2', '3', '1', '9'}):53307
frozenset({'4', '5', '1', '6'}):53159
frozenset({'1', '7', '9', '8'}):53722
frozenset({' ', '2', '4', '1'}):54142
frozenset({'3', '7', '8', '6'}):53408
frozenset({'5', '9', '8', '6'}):53446
frozenset({' ', '2', '4', '7'}):54404
frozenset({'7', '9', '8', '6'}):53614
frozenset({' ', '2', '4', '5'}):54248
frozenset({'3', '0', '5', '7'}):52087
frozenset({'3', '5', '7', '6'}):53232
frozenset({' ', '3', '4', '0'}):52623
frozenset({'2', '4', '7', '9'}):53621
frozenset({' ', '5', '8', '6'}):54210
frozenset({'2', '3', '4', '5'}):53381
frozenset({'2', '5', '7', '9'}):53632
frozenset({' ', '4', '8', '6'}):54232
frozenset({' ', '3', '0', '9'}):52635
frozenset({' ', '0', '5', '7'}):52864
frozenset({' ', '3', '0', '7'}):52727
frozenset({'0', '5', '9', '8'}):52250
frozenset({'4', '0', '9', '8'}):52204
frozenset({' ', '2', '3', '9'}):54211
frozenset({'2', '0', '9', '6'}):51760
frozenset({'3', '4', '1', '8'}):53444
frozenset({' ', '2', '1', '9'}):54251
frozenset({'0', '4', '7', '9'}):52171
frozenset({' ', '4', '0', '8'}):52886
frozenset({'2', '3', '0', '6'}):51563
frozenset({' ', '2', '3', '1'}):54005
frozenset({'2', '0', '1', '9'}):51916
frozenset({'2', '3', '7', '8'}):53668
frozenset({'2', '5', '9', '8'}):53760
frozenset({' ', '4', '7', '6'}):54221
frozenset({' ', '0', '1', '9'}):52644
frozenset({'3', '4', '5', '1'}):53360
frozenset({'2', '1', '9', '6'}):53216
frozenset({'5', '1', '7', '6'}):53273
frozenset({'0', '1', '7', '8'}):52062
frozenset({' ', '3', '0', '1'}):52410
frozenset({'4', '1', '9', '6'}):53225
frozenset({'4', '5', '1', '9'}):53516
frozenset({'0', '5', '7', '6'}):51823
frozenset({'3', '0', '9', '6'}):51637
frozenset({'1', '7', '8', '6'}):53447
frozenset({'3', '7', '9', '8'}):53672
frozenset({'2', '4', '8', '6'}):53345
frozenset({' ', '5', '7', '9'}):54531
frozenset({' ', '5', '9', '8'}):54621
frozenset({'2', '4', '7', '6'}):53325
frozenset({' ', '3', '7', '8'}):54523
frozenset({' ', '4', '9', '8'}):54573
frozenset({'2', '5', '7', '6'}):53280
frozenset({'3', '4', '5', '7'}):53620
frozenset({'3', '4', '7', '9'}):53575
frozenset({'3', '4', '5', '9'}):53454
frozenset({'0', '5', '8', '6'}):51907
frozenset({' ', '2', '3', '0'}):52539
frozenset({'4', '0', '8', '6'}):51892
frozenset({'2', '0', '7', '8'}):52162
frozenset({' ', '3', '4', '7'}):54412
frozenset({'4', '5', '1', '0'}):51958
frozenset({' ', '2', '3', '6'}):53836
frozenset({'2', '0', '5', '7'}):52061
frozenset({'2', '3', '0', '9'}):51921
frozenset({'2', '0', '5', '1'}):51833
frozenset({'2', '0', '1', '6'}):51576
frozenset({' ', '0', '1', '6'}):52286
frozenset({'1', '7', '9', '6'}):53332
frozenset({'5', '1', '7', '9'}):53588
frozenset({'3', '5', '1', '7'}):53424
frozenset({' ', '5', '1', '8'}):54418
frozenset({'2', '4', '1', '8'}):53508
frozenset({'0', '5', '7', '9'}):52185
frozenset({'2', '4', '9', '8'}):53691
frozenset({' ', '5', '7', '6'}):54164
frozenset({'4', '0', '8', '7'}):52279
frozenset({' ', '2', '0', '6'}):52316
frozenset({'3', '0', '9', '8'}):52039
frozenset({'0', '5', '7', '8'}):52321
frozenset({' ', '2', '3', '8'}):54372
frozenset({'3', '4', '7', '6'}):53274
frozenset({' ', '2', '5', '8'}):54540
frozenset({'4', '7', '9', '6'}):53435
frozenset({'3', '4', '5', '6'}):53098
frozenset({'2', '3', '5', '7'}):53528
frozenset({' ', '3', '8', '6'}):54037
frozenset({' ', '0', '5', '4'}):52793
frozenset({'3', '5', '9', '6'}):53093
frozenset({'2', '3', '5', '8'}):53600
frozenset({'2', '0', '5', '6'}):51670
frozenset({'2', '3', '1', '8'}):53394
frozenset({' ', '2', '3', '7'}):54292
frozenset({'4', '7', '8', '6'}):53601
frozenset({' ', '2', '5', '9'}):54376
frozenset({'4', '3', '0', '1'}):51786
frozenset({'3', '4', '1', '6'}):53023
frozenset({'2', '4', '1', '7'}):53458
frozenset({'2', '1', '7', '6'}):53226
frozenset({' ', '1', '7', '6'}):54073
frozenset({' ', '5', '1', '7'}):54354
frozenset({' ', '3', '5', '7'}):54402
frozenset({'0', '5', '1', '9'}):51982
frozenset({'3', '0', '5', '1'}):51795
frozenset({'1', '9', '8', '6'}):53366
frozenset({'2', '3', '4', '0'}):51853
frozenset({'0', '5', '9', '6'}):51795
frozenset({' ', '2', '0', '5'}):52673
frozenset({' ', '2', '0', '9'}):52714
frozenset({'3', '0', '8', '6'}):51736
frozenset({' ', '2', '0', '4'}):52611
frozenset({' ', '0', '5', '6'}):52397
frozenset({' ', '3', '4', '8'}):54434
frozenset({'0', '9', '8', '6'}):51939
frozenset({' ', '3', '9', '8'}):54373
frozenset({'2', '3', '8', '6'}):53252
frozenset({'2', '0', '5', '9'}):52056
frozenset({'2', '5', '1', '8'}):53552
frozenset({'3', '0', '4', '6'}):51597
frozenset({'0', '4', '9', '6'}):51784
frozenset({'4', '5', '1', '8'}):53608
frozenset({'3', '4', '5', '8'}):53644
frozenset({' ', '2', '5', '6'}):53928
frozenset({'4', '7', '9', '8'}):53861
frozenset({'2', '9', '8', '6'}):53485
frozenset({' ', '4', '5', '7'}):54533
frozenset({' ', '3', '4', '9'}):54258
frozenset({' ', '2', '1', '8'}):54333
frozenset({'3', '4', '1', '9'}):53363
frozenset({'2', '4', '1', '6'}):53118
frozenset({' ', '4', '1', '8'}):54405
frozenset({'2', '1', '7', '9'}):53515
frozenset({' ', '1', '7', '9'}):54389
frozenset({' ', '0', '7', '8'}):52954
frozenset({'3', '1', '9', '8'}):53429
frozenset({'2', '3', '4', '8'}):53549
frozenset({'0', '5', '1', '6'}):51634
frozenset({'0', '1', '7', '9'}):52037
frozenset({' ', '7', '9', '6'}):54231
frozenset({'2', '4', '5', '8'}):53638
frozenset({'3', '5', '8', '6'}):53255
frozenset({'4', '2', '0', '1'}):51816
frozenset({'3', '9', '8', '6'}):53260
frozenset({' ', '5', '1', '6'}):53913
frozenset({' ', '3', '1', '7'}):54155
frozenset({'3', '7', '9', '6'}):53235
frozenset({'2', '3', '5', '9'}):53423
frozenset({' ', '0', '5', '9'}):52806
frozenset({'4', '5', '0', '8'}):52249
frozenset({'2', '4', '7', '3'}):53514
frozenset({'2', '3', '9', '8'}):53589
frozenset({' ', '2', '5', '7'}):54420
frozenset({'2', '3', '0', '1'}):51714
frozenset({'4', '5', '8', '6'}):53398
frozenset({'4', '9', '8', '6'}):53448
frozenset({' ', '2', '7', '9'}):54471
frozenset({'3', '4', '5', '0'}):52000
frozenset({' ', '4', '1', '7'}):54380
frozenset({'3', '4', '0', '9'}):51957
frozenset({'4', '1', '9', '8'}):53644
frozenset({'2', '0', '7', '6'}):51724
frozenset({' ', '2', '1', '7'}):54230
frozenset({' ', '3', '4', '6'}):53881
frozenset({'4', '5', '1', '7'}):53586
frozenset({' ', '1', '7', '8'}):54494
frozenset({'2', '4', '1', '9'}):53444
frozenset({'5', '1', '9', '6'}):53201
frozenset({'3', '0', '1', '8'}):51835
frozenset({'2', '5', '1', '7'}):53456
frozenset({'3', '5', '1', '8'}):53456
frozenset({'2', '4', '5', '0'}):51981
frozenset({'3', '1', '8', '6'}):53115
frozenset({'0', '1', '9', '6'}):51706
frozenset({'0', '1', '7', '6'}):51708
frozenset({'3', '5', '9', '8'}):53595
frozenset({' ', '5', '1', '9'}):54302
frozenset({'2', '0', '5', '8'}):52159
frozenset({'2', '0', '9', '8'}):52161
frozenset({'2', '3', '9', '6'}):53133
frozenset({'2', '3', '5', '6'}):53053
frozenset({' ', '0', '7', '6'}):52474
frozenset({' ', '0', '9', '6'}):52457
frozenset({'4', '5', '7', '9'}):53693
frozenset({' ', '2', '8', '6'}):54196
frozenset({' ', '2', '0', '7'}):52709
frozenset({' ', '3', '5', '8'}):54451
frozenset({' ', '2', '7', '6'}):54109
frozenset({'4', '5', '9', '8'}):53741
frozenset({'4', '1', '8', '6'}):53330
frozenset({'2', '3', '0', '5'}):51920
frozenset({'2', '0', '7', '9'}):52078
frozenset({'2', '5', '1', '6'}):53088
frozenset({'2', '4', '5', '1'}):53355
frozenset({'3', '1', '9', '6'}):53008
frozenset({' ', '4', '0', '1'}):52596
frozenset({'3', '1', '7', '6'}):53105
frozenset({' ', '2', '0', '1'}):52461
frozenset({'3', '4', '1', '7'}):53438
frozenset({' ', '2', '3', '4'}):54170
frozenset({' ', '0', '9', '8'}):52897
frozenset({'3', '1', '7', '8'}):53501
frozenset({' ', '0', '5', '8'}):52939
frozenset({' ', '0', '4', '7'}):52855
frozenset({'2', '0', '8', '6'}):51817
frozenset({'2', '3', '4', '9'}):53403
frozenset({'3', '4', '0', '8'}):52052
frozenset({' ', '9', '8', '6'}):54284
frozenset({'2', '4', '5', '7'}):53571
frozenset({' ', '0', '7', '9'}):52863
frozenset({'4', '5', '9', '6'}):53250
frozenset({' ', '3', '0', '5'}):52661
frozenset({' ', '2', '7', '8'}):54627
frozenset({'3', '4', '9', '6'}):53121
frozenset({' ', '2', '9', '8'}):54597
frozenset({'4', '5', '7', '6'}):53390
frozenset({'3', '0', '7', '8'}):52138
frozenset({'5', '7', '9', '6'}):53402
frozenset({' ', '2', '4', '8'}):54454
frozenset({'1', '0', '4', '9'}):52001
frozenset({'4', '1', '7', '8'}):53710
frozenset({'2', '1', '9', '8'}):53622
frozenset({'2', '1', '7', '8'}):53605
frozenset({'3', '4', '8', '6'}):53275
frozenset({'2', '5', '1', '9'}):53460
frozenset({'3', '5', '1', '6'}):52984
frozenset({'3', '1', '7', '9'}):53407
frozenset({' ', '0', '1', '7'}):52636
frozenset({'3', '0', '5', '6'}):51617
frozenset({'0', '7', '9', '6'}):51871
frozenset({' ', '3', '1', '6'}):53728
frozenset({'3', '5', '7', '8'}):53771
frozenset({' ', '3', '7', '9'}):54344
frozenset({' ', '3', '5', '9'}):54239
frozenset({'0', '5', '1', '7'}):51989
frozenset({'5', '1', '9', '8'}):53650
frozenset({' ', '0', '8', '6'}):52561
frozenset({'2', '0', '4', '7'}):52024
frozenset({'3', '0', '7', '6'}):51689
frozenset({'2', '3', '4', '6'}):53070
frozenset({'2', '3', '0', '8'}):51993
frozenset({' ', '0', '4', '6'}):52394
frozenset({'2', '7', '8', '6'}):53517
frozenset({' ', '4', '5', '9'}):54395
frozenset({'4', '1', '0', '6'}):51658
frozenset({'2', '0', '7', '3'}):51965
frozenset({' ', '2', '5', '1'}):54159
frozenset({' ', '2', '0', '8'}):52780
frozenset({'2', '1', '8', '6'}):53281
frozenset({' ', '4', '1', '6'}):53961
frozenset({'0', '5', '4', '6'}):51751
frozenset({' ', '4', '5', '1'}):54261
frozenset({'4', '5', '7', '8'}):53885
frozenset({' ', '2', '9', '6'}):54093
frozenset({'3', '4', '9', '8'}):53591
frozenset({'0', '1', '8', '6'}):51761
frozenset({'0', '5', '1', '8'}):52036
frozenset({'2', '3', '1', '7'}):53329
frozenset({'3', '5', '1', '9'}):53337
frozenset({'3', '0', '5', '9'}):51988
frozenset({' ', '3', '1', '9'}):54088
frozenset({'2', '0', '4', '6'}):51638
frozenset({' ', '3', '0', '8'}):52721
frozenset({' ', '0', '1', '8'}):52663
frozenset({'3', '0', '1', '7'}):51848
frozenset({' ', '3', '7', '6'}):54003
frozenset({' ', '5', '9', '6'}):54063
frozenset({'2', '4', '7', '8'}):53758
frozenset({'3', '0', '1', '9'}):51830
frozenset({' ', '3', '5', '6'}):53845
frozenset({' ', '3', '9', '6'}):53872
frozenset({'5', '7', '8', '6'}):53570
frozenset({' ', '2', '4', '9'}):54331
frozenset({'5', '1', '8', '6'}):53298
frozenset({'3', '0', '7', '9'}):52053
frozenset({'0', '7', '9', '8'}):52268
frozenset({'3', '0', '5', '8'}):52123
frozenset({'2', '3', '7', '9'}):53510
frozenset({' ', '7', '8', '6'}):54402
frozenset({'2', '4', '5', '9'}):53497
frozenset({' ', '4', '0', '9'}):52783
frozenset({'2', '5', '7', '8'}):53818
frozenset({' ', '4', '9', '6'}):54069
frozenset({' ', '4', '5', '6'}):54004
frozenset({'2', '7', '9', '8'}):53836
frozenset({' ', '2', '3', '5'}):54193
frozenset({'2', '0', '1', '7'}):51855
frozenset({'0', '5', '4', '7'}):52194
frozenset({' ', '3', '4', '1'}):54104
frozenset({' ', '4', '1', '9'}):54318
frozenset({'0', '3', '4', '7'}):52056
frozenset({'4', '5', '0', '9'}):52121
frozenset({'0', '4', '7', '1'}):52009
frozenset({'4', '1', '7', '6'}):53333
frozenset({'0', '1', '9', '8'}):52066
frozenset({' ', '3', '1', '8'}):54184
frozenset({' ', '1', '9', '8'}):54448
frozenset({'4', '2', '3', '1'}):53263
frozenset({'2', '3', '1', '6'}):52980
frozenset({'2', '3', '5', '1'}):53270
frozenset({' ', '3', '5', '1'}):54082
frozenset({'5', '1', '7', '8'}):53718
frozenset({'2', '4', '0', '9'}):51997
frozenset({'3', '0', '1', '6'}):51487
frozenset({'5', '7', '9', '8'}):53885
frozenset({' ', '2', '4', '6'}):53948
frozenset({' ', '1', '9', '6'}):54000
frozenset({'3', '5', '7', '9'}):53560
frozenset({'0', '7', '8', '6'}):51969
frozenset({'2', '7', '9', '6'}):53390
frozenset({' ', '4', '5', '8'}):54576
frozenset({' ', '3', '0', '6'}):52240
frozenset({'2', '4', '0', '8'}):52065
frozenset({'2', '5', '9', '6'}):53247
frozenset({' ', '4', '7', '8'}):54712
frozenset({'2', '3', '7', '6'}):53200
frozenset({' ', '7', '9', '8'}):54711
frozenset({'2', '4', '5', '6'}):53113
frozenset({' ', '5', '7', '8'}):54747
frozenset({'2', '4', '9', '6'}):53243
frozenset({'3', '4', '7', '8'}):53749
frozenset({' ', '2', '1', '6'}):53891
frozenset({'0', '4', '7', '6'}):51831
frozenset({'4', '8', '6', '3', '1'}):52463
frozenset({'2', ' ', '3', '1', '7'}):53329
frozenset({'4', '0', '8', ' ', '3'}):52052
frozenset({'2', '0', '4', '8', '7'}):51531
frozenset({'0', '9', '6', ' ', '5'}):51795
frozenset({'2', '4', '0', ' ', '3'}):51853
frozenset({'2', '9', '3', '5', '7'}):52808
frozenset({'4', '8', '6', ' ', '3'}):53275
frozenset({'2', '0', ' ', '5', '7'}):52061
frozenset({'4', '0', '9', '8', '6'}):51328
frozenset({'2', '4', '6', '5', '7'}):52564
frozenset({'4', '0', '8', '6', '3'}):51146
frozenset({'2', '0', '9', '6', ' '}):51760
frozenset({'4', '0', '8', '5', '7'}):51703
frozenset({'0', '6', ' ', '3', '5'}):51617
frozenset({'2', '8', '6', ' ', '7'}):53517
frozenset({'0', '6', '5', '1', '7'}):51123
frozenset({'2', '4', '0', '3', '5'}):51299
frozenset({'0', '9', '8', ' ', '5'}):52250
frozenset({'9', '8', '3', '1', '7'}):52815
frozenset({'2', '4', '0', '6', '7'}):51132
frozenset({'0', '9', '3', '5', '7'}):51466
frozenset({'2', '4', '8', '6', '1'}):52559
frozenset({'9', ' ', '5', '1', '7'}):53588
frozenset({'2', '4', '6', ' ', '7'}):53325
frozenset({'2', '4', '0', '1', '7'}):51282
frozenset({'2', '4', ' ', '5', '7'}):53571
frozenset({'9', '8', ' ', '5', '1'}):53650
frozenset({'2', '0', ' ', '5', '1'}):51833
frozenset({'2', '4', '6', '1', '7'}):52554
frozenset({'2', '6', '3', '1', '7'}):52414
frozenset({'0', '8', '6', '5', '1'}):51176
frozenset({'2', '0', '8', '1', '7'}):51369
frozenset({'4', '9', ' ', '5', '1'}):53516
frozenset({'2', '8', '6', '1', '7'}):52676
frozenset({'4', ' ', '3', '1', '7'}):53438
frozenset({'4', '0', '6', '3', '7'}):51115
frozenset({'2', '0', '9', '5', '7'}):51480
frozenset({'4', '0', '8', '6', ' '}):51892
frozenset({'2', '8', '3', '5', '7'}):52992
frozenset({'4', '9', '6', ' ', '3'}):53121
frozenset({'0', '4', '6', '1', '7'}):51152
frozenset({'4', '9', ' ', '3', '5'}):53454
frozenset({'4', '0', '6', '5', '1'}):51076
frozenset({'2', '8', '6', '3', '7'}):52678
frozenset({'2', '9', '8', '3', '5'}):52877
frozenset({'2', '9', '8', '6', '7'}):52856
frozenset({'4', '6', ' ', '3', '7'}):53274
frozenset({'4', '0', '9', '6', '1'}):51131
frozenset({'2', '9', '6', ' ', '3'}):53133
frozenset({'4', '8', '3', '5', '7'}):53047
frozenset({'4', '9', '8', '3', '1'}):52764
frozenset({'4', '8', '3', '5', '1'}):52775
frozenset({'4', '9', ' ', '1', '7'}):53611
frozenset({'2', '8', '6', '5', '1'}):52545
frozenset({'4', '0', '9', '3', '5'}):51381
frozenset({'0', '4', '9', '6', '7'}):51276
frozenset({'2', '0', '8', ' ', '5'}):52159
frozenset({'2', '8', ' ', '3', '7'}):53668
frozenset({'4', '9', '6', '3', '5'}):52408
